,date,PM2.5,NO2,CO
794,2020-05-03,29.1,20.91,0.2
795,2020-06-03,17.11,23.09,0.17
796,2020-07-03,38.03,30.54,0.26
797,2020-08-03,60.42,27.85,0.53
798,2020-09-03,58.4,14.67,0.31
799,2020-10-03,58.35,16.74,0.27
800,2020-11-03,49.85,12.74,0.23
801,2020-12-03,44.44,20.25,0.28
802,2020-03-13,45.57,21.27,0.22
803,2020-03-14,37.57,76.5,0.4
804,2020-03-15,55.52,150.46,0.86
805,2020-03-16,55.46,104.96,0.77
806,2020-03-17,54.98,84.66,0.82
807,2020-03-18,76.73,98.44,0.86
808,2020-03-19,69.7,79.12,0.96
809,2020-03-20,82.0,51.55,1.18
810,2020-03-21,61.67,49.22,1.19
811,2020-03-22,71.17,48.87,1.12
812,2020-03-23,42.17,36.89,0.84
813,2020-03-24,49.44,19.52,0.84
814,2020-03-25,34.45,13.49,0.76
815,2020-03-26,28.09,26.374000000000002,0.67
816,2020-03-27,17.88,5.93,0.63
817,2020-03-28,17.03,4.34,0.61
818,2020-03-29,23.42,4.89,0.6
819,2020-03-30,28.02,4.06,0.57
820,2020-03-31,24.64,20.528,0.58
821,2020-01-04,25.02,18.63,0.56
822,2020-02-04,23.43,27.648000000000003,0.53
823,2020-03-04,25.09,10.45,0.55
824,2020-04-04,39.56,17.7,0.59
825,2020-05-04,57.81,20.28,0.67
826,2020-06-04,54.76,44.328,0.65
827,2020-07-04,29.29,24.113999999999997,0.52
828,2020-08-04,25.13,23.45,0.49
829,2020-09-04,33.78,18.78,0.5
830,2020-10-04,52.95,16.55,0.64
831,2020-11-04,44.0,13.36,0.62
832,2020-12-04,31.13,4.28,0.5
833,2020-04-13,65.42,23.96,0.62
834,2020-04-14,57.35,14.31,0.62
835,2020-04-15,48.81,46.28,0.58
836,2020-04-16,53.47,33.05,0.67
837,2020-04-17,21.51,3.56,0.48
838,2020-04-18,22.5,31.362000000000002,0.46
839,2020-04-19,29.19,36.51,0.48
840,2020-04-20,35.59,20.92,0.62
841,2020-04-21,31.87,26.579999999999995,0.5
842,2020-04-22,52.88,17.9,0.57
843,2020-04-23,43.58,16.43,0.57
844,2020-04-24,56.52,8.16,0.6
845,2020-04-25,21.97,9.02,0.46
846,2020-04-26,33.36,3.23,0.51
847,2020-04-27,24.38,21.927999999999997,0.46
848,2020-04-28,39.2,10.77,0.5
849,2020-04-29,53.06,35.16,0.59
850,2020-04-30,52.59,7.19,0.55
851,2020-01-05,55.37,13.87,0.56
852,2020-02-05,34.12,27.916000000000004,0.46
853,2020-03-05,32.53,33.498,0.5
854,2020-04-05,31.13,4.02,0.54
855,2020-05-05,50.97,12.63,0.64
856,2020-06-05,45.85,8.33,0.62
857,2020-07-05,33.38,8.65,0.57
858,2020-08-05,41.91,9.37,0.6
859,2020-09-05,52.94,22.451999999999998,0.63
860,2020-10-05,44.75,20.55,0.6
861,2020-11-05,54.43,4.96,0.47
862,2020-12-05,41.19,3.21,0.62
863,2020-05-13,56.37,2.21,0.66
864,2020-05-14,46.81,7.09,0.67
865,2020-05-15,46.08,4.8,0.53
866,2020-05-16,64.91,5.3,0.56
867,2020-05-17,90.19,9.15,0.69
868,2020-05-18,72.12,11.94,2.48
869,2020-05-19,100.91,13.29,3.22
870,2020-05-20,72.48,7.56,2.48
871,2020-05-21,58.34,5.16,2.39
872,2020-05-22,66.88,11.62,2.23
873,2020-05-23,55.26,3.16,2.13
874,2020-05-24,55.28,2.53,1.96
875,2020-05-25,61.82,6.65,1.84
876,2020-05-26,56.5,13.15,1.74
877,2020-05-27,42.56,3.77,1.64
878,2020-05-28,39.7,3.06,0.72
879,2020-05-29,29.24,2.24,0.76
880,2020-05-30,24.85,1.46,0.81
881,2020-05-31,27.18,1.84,0.82
882,2020-01-06,40.07,1.96,0.84
883,2020-02-06,39.34,2.7,0.9
884,2020-03-06,42.11,2.44,0.91
885,2020-04-06,48.33,5.74,0.92
886,2020-05-06,35.49,3.57,0.95
887,2020-06-06,29.96,1.21,0.97
888,2020-07-06,40.45,1.09,0.94
889,2020-08-06,40.01,22.27,0.79
890,2020-09-06,54.08,33.83,0.7
891,2020-10-06,41.41,40.96,0.71
892,2020-11-06,43.55,38.1,0.61
893,2020-12-06,59.13,31.07,0.74
894,2020-06-13,52.83,27.55,0.71
895,2020-06-14,86.53822643979056,40.99322888283378,1.4368083714846305
896,2020-06-15,86.53822643979056,40.99322888283378,1.4368083714846305
897,2020-06-16,42.43,34.7,0.74
898,2020-06-17,33.47,23.36,0.79
899,2020-06-18,38.33,21.49,0.76
900,2020-06-19,54.09,18.51,0.85
901,2020-06-20,30.35,19.01,0.82
902,2020-06-21,36.24,20.77,0.84
903,2020-06-22,36.36,20.49,0.89
904,2020-06-23,27.34,18.98,0.86
905,2020-06-24,28.85,19.07,0.83
906,2020-06-25,29.47,22.54,0.85
907,2020-06-26,41.1,22.39,0.92
908,2020-06-27,32.77,21.88,0.74
909,2020-06-28,45.15,22.47,0.74
910,2020-06-29,34.54,19.88,0.59
911,2020-06-30,34.9,18.92,0.57
912,2020-01-07,47.95,20.07,0.64
913,2020-02-07,62.89,24.72,0.69
914,2020-03-07,59.61,23.01,0.61
915,2020-04-07,42.14,17.87,0.44
916,2020-05-07,29.78,25.56,0.51
917,2020-06-07,44.03,24.06,0.56
918,2020-07-07,20.33,23.06,0.42
919,2020-08-07,23.12,23.02,0.47
920,2020-09-07,29.65,24.9,0.5
921,2020-10-07,21.02,21.1,0.37
922,2020-11-07,24.0,28.57,0.42
923,2020-12-07,21.51,25.68,0.34
924,2020-07-13,29.19,27.57,0.41
925,2020-07-14,34.79,28.81,0.38
926,2020-07-15,40.07,23.81,0.38
927,2020-07-16,29.55,25.97,0.39
928,2020-07-17,47.63,25.39,0.45
929,2020-07-18,43.06,25.51,0.61
930,2020-07-19,21.64,24.67,0.53
931,2020-07-20,18.06,24.42,0.49
932,2020-07-21,22.16,26.43,0.48
933,2020-07-22,14.16,27.2,0.49
934,2020-07-23,32.5,34.68,0.67
935,2020-07-24,40.45,33.65,0.69
936,2020-07-25,29.62,27.95,0.59
937,2020-07-26,40.68,33.82,0.67
938,2020-07-27,29.27,28.9,0.55
939,2020-07-28,24.51,24.34,0.46
940,2020-07-29,23.48,29.47,0.46
941,2020-07-30,19.32,27.84,0.48
942,2020-07-31,36.63,38.82,0.61
943,2020-01-08,32.27,28.73,0.44
944,2020-02-08,22.95,32.27,0.45
945,2020-03-08,24.59,26.2,0.35
946,2020-04-08,25.5,27.51,0.36
947,2020-05-08,42.07,43.21,0.53
948,2020-06-08,19.58,27.98,0.29
949,2020-07-08,28.51,25.78,0.27
950,2020-08-08,49.73,34.24,0.36
951,2020-09-08,29.05,29.65,0.34
952,2020-10-08,31.03,25.58,0.29
953,2020-11-08,35.24,28.54,0.3
954,2020-12-08,23.17,23.43,0.2
955,2020-08-13,13.67,34.31,0.32
956,2020-08-14,22.43,36.73,0.31
957,2020-08-15,27.65,24.08,0.2
958,2020-08-16,24.42,25.29,0.19
959,2020-08-17,26.82,31.68,0.29
960,2020-08-18,21.8,28.24,0.2
961,2020-08-19,23.35,40.25,0.38
962,2020-08-20,22.16,33.91,0.32
963,2020-08-21,22.61,35.77,0.42
964,2020-08-22,22.1,27.74,0.35
965,2020-08-23,24.94,23.57,0.32
966,2020-08-24,19.54,25.91,0.35
967,2020-08-25,15.23,22.98,0.33
968,2020-08-26,15.12,25.63,0.35
969,2020-08-27,21.47,28.33,0.36
970,2020-08-28,29.62,41.04,0.52
971,2020-08-29,46.97,44.86,0.55
972,2020-08-30,26.15,27.11,0.36
973,2020-08-31,15.29,21.29,0.31
974,2020-01-09,16.42,23.9,0.32
975,2020-02-09,26.05,28.98,0.39
976,2020-03-09,39.69,36.5,0.36
977,2020-04-09,39.32,25.61,0.62
978,2020-05-09,41.72,24.41,0.78
979,2020-06-09,28.88,21.42,0.61
980,2020-07-09,51.52,29.43,0.83
981,2020-08-09,32.13,21.01,0.86
982,2020-09-09,57.49,27.34,0.35
983,2020-10-09,58.54,35.12,0.16
984,2020-11-09,69.07,51.48,0.83
985,2020-12-09,64.0,61.61,1.75
986,2020-09-13,71.94,53.78,1.94
987,2020-09-14,68.67,48.73,2.16
988,2020-09-15,63.32,48.78,3.22
989,2020-09-16,68.95,47.68,4.65
990,2020-09-17,51.64,28.79,3.23
991,2020-09-18,41.71,14.87,0.94
992,2020-09-19,52.35,15.85,0.62
993,2020-09-20,76.49,15.97,0.74
994,2020-09-21,58.07,12.71,0.64
995,2020-09-22,43.27,17.44,0.68
996,2020-09-23,30.72,74.02,0.58
997,2020-09-24,40.21,417.31,0.64
998,2020-09-25,59.32,411.67,0.95
999,2020-09-26,60.49,199.47,0.86
1000,2020-09-27,36.53,19.82,0.7
1001,2020-09-28,75.51,22.69,0.85
1002,2020-09-29,74.53,21.95,0.8
1003,2020-09-30,62.06,21.59,0.76
1004,2020-01-10,59.2,32.09,0.96
1005,2020-02-10,71.99,28.15,0.91
1006,2020-03-10,91.04,32.2,1.06
1007,2020-04-10,76.24,35.78,1.38
1008,2020-05-10,73.71,32.44,1.31
1009,2020-06-10,78.88,38.96,1.08
1010,2020-07-10,92.87,41.3,0.92
1011,2020-08-10,79.8,32.94,1.17
1012,2020-09-10,84.27,37.8,1.57
1013,2020-10-10,91.1,36.02,1.56
1014,2020-11-10,95.49,34.63,1.54
1015,2020-12-10,110.07,52.04,2.17
1016,2020-10-13,135.05,65.84,2.16
1017,2020-10-14,113.47,61.05,1.05
1018,2020-10-15,121.24,55.97,0.86
1019,2020-10-16,103.01,64.83,0.9
1020,2020-10-17,132.98,69.47,1.08
1021,2020-10-18,111.68,52.1,0.67
1022,2020-10-19,97.34,49.4,0.56
1023,2020-10-20,100.58,67.76,1.05
1024,2020-10-21,102.0,91.62,1.57
1025,2020-10-22,132.76,97.74,1.91
1026,2020-10-23,184.39,97.37,2.52
1027,2020-10-24,170.04,83.18,2.66
1028,2020-10-25,152.46,93.21,2.71
1029,2020-10-26,153.33,74.07,2.61
1030,2020-10-27,152.48,62.85,2.33
1031,2020-10-28,178.3,103.83,2.43
1032,2020-10-29,242.8,128.52,2.46
1033,2020-10-30,203.96,69.7,1.18
1034,2020-10-31,221.39,43.6,0.79
1035,2020-01-11,193.37,48.1,1.05
1036,2020-02-11,122.25,56.82,1.4
1037,2020-03-11,131.46,93.48,1.71
1038,2020-04-11,268.06,85.65,1.75
1039,2020-05-11,269.3,101.62,1.94
1040,2020-06-11,236.34,98.49,1.7
1041,2020-07-11,287.02,87.13,1.47
1042,2020-08-11,313.4,99.46,1.51
1043,2020-09-11,484.99,87.79,1.46
1044,2020-10-11,415.07,92.03,1.57
1045,2020-11-11,118.36,91.48,2.08
1046,2020-12-11,131.87,107.24,3.83
1047,2020-11-13,176.58,92.9,4.18
1048,2020-11-14,343.61,76.86,4.22
1049,2020-11-15,199.96,33.49,2.98
1050,2020-11-16,76.42,27.63,2.81
1051,2020-11-17,72.99,35.4,2.66
1052,2020-11-18,90.03,51.92,2.79
1053,2020-11-19,125.46,75.17,3.32
1054,2020-11-20,106.83,56.72,2.75
1055,2020-11-21,105.0,44.86,1.84
1056,2020-11-22,106.23,67.79,1.02
1057,2020-11-23,138.95,125.55,2.09
1058,2020-11-24,168.06,134.14,2.4
1059,2020-11-25,206.69,82.4,1.67
1060,2020-11-26,93.86,46.5,0.93
1061,2020-11-27,60.67,40.69,0.71
1062,2020-11-28,96.65,55.19,1.05
1063,2020-11-29,112.09,92.28,1.78
1064,2020-11-30,155.27,113.29,2.37
1065,2020-01-12,186.36,108.26,2.37
1066,2020-02-12,161.4,91.47,1.95
1067,2020-03-12,155.79,106.82,2.09
1068,2020-04-12,187.87,119.65,2.47
1069,2020-05-12,199.33,60.1,1.54
1070,2020-06-12,198.5,62.33,1.6
1071,2020-07-12,241.47,67.43,2.02
1072,2020-08-12,193.34,119.53,2.65
1073,2020-09-12,182.22,122.23,2.53
1074,2020-10-12,113.06,80.71,1.7
1075,2020-11-12,128.6,81.07,1.6
1076,2020-12-12,187.39,44.98,1.43
1077,2020-12-13,77.12,29.89,0.88
1078,2020-12-14,73.17,27.07,0.77
1079,2020-12-15,88.28,42.62,0.99
1080,2020-12-16,102.6,46.08,1.2
1081,2020-12-17,110.46,34.54,1.06
1082,2020-12-18,91.21,58.54,1.25
1083,2020-12-19,116.39,62.51,1.33
1084,2020-12-20,120.95,71.75,1.42
1085,2020-12-21,150.98,96.89,1.84
1086,2020-12-22,255.86,174.13,3.25
1087,2020-12-23,308.02,206.93,4.07
1088,2020-12-24,260.69,147.95,3.22
1089,2020-12-25,208.67,113.89,2.56
1090,2020-12-26,165.3,96.71,2.09
1091,2020-12-27,208.88,83.64,2.19
1092,2020-12-28,81.14,57.89,1.31
1093,2020-12-29,108.95,56.01,1.43
1094,2020-12-30,142.44,48.96,1.72
1095,2020-12-31,184.07,70.61,2.23
1096,2021-01-01,300.14,134.19,3.62
1097,2021-02-01,246.16,76.65,2.41
1098,2021-03-01,117.84,48.56,1.73
1099,2021-04-01,63.87,51.54,1.66
1100,2021-05-01,56.08,53.44,1.64
1101,2021-06-01,115.18,51.59,1.83
1102,2021-07-01,94.9,35.51,1.5
1103,2021-08-01,99.96,42.51,1.6
1104,2021-09-01,111.93,42.85,1.57
1105,2021-10-01,96.38,34.69,1.37
1106,2021-11-01,94.07,37.66,1.51
1107,2021-12-01,168.94,69.4,2.38
1108,2021-01-13,213.91,103.56,3.3
1109,2021-01-14,372.74,159.89,4.5
1110,2021-01-15,365.08,155.99,4.09
1111,2021-01-16,218.98,78.25,2.45
1112,2021-01-17,185.55,52.03,0.79
1113,2021-01-18,171.61,83.57,1.09
1114,2021-01-19,129.94,86.61,1.67
1115,2021-01-20,86.28,25.67,0.29
1116,2021-01-21,99.16,55.98,0.44
1117,2021-01-22,167.58,86.65,0.99
1118,2021-01-23,122.66,29.91,0.38
1119,2021-01-24,142.82,39.9,0.46
1120,2021-01-25,118.5,41.55,0.34
1121,2021-01-26,112.52,55.31,0.46
1122,2021-01-27,135.31,74.23,0.56
1123,2021-01-28,160.95,99.8,0.9
1124,2021-01-29,147.83,57.62,0.54
1125,2021-01-30,109.78,68.4,0.5
1126,2021-01-31,136.22,118.64,0.98
1127,2021-01-02,152.62,108.63,1.25
1128,2021-02-02,180.65,126.91,1.28
1129,2021-03-02,112.84,37.07,0.65
1130,2021-04-02,103.27,41.8,0.87
1131,2021-05-02,72.19,52.93,0.91
1132,2021-06-02,64.0,42.73,0.71
1133,2021-07-02,94.024,60.22,1.08
1134,2021-08-02,110.54,121.49,1.69
1135,2021-09-02,157.42,78.59,1.63
1136,2021-10-02,125.91,64.67,1.37
1137,2021-11-02,182.95,72.75,1.53
1138,2021-12-02,202.38,77.33,1.67
1139,2021-02-13,137.52,82.21,1.67
1140,2021-02-14,154.14,115.17,1.93
1141,2021-02-15,128.34,97.54,1.72
1142,2021-02-16,143.23,78.63,1.37
1143,2021-02-17,162.76,116.68,1.64
1144,2021-02-18,128.11,104.6,1.54
1145,2021-02-19,127.33,77.79,1.4
1146,2021-02-20,81.28,69.07,1.28
1147,2021-02-21,122.0,69.31,1.09
1148,2021-02-22,121.27,69.9,1.0
1149,2021-02-23,86.76,132.99,1.48
1150,2021-02-24,104.89,139.03,2.4
1151,2021-02-25,107.57,105.32,2.03
1152,2021-02-26,65.13,60.57,1.02
1153,2021-02-27,42.44,33.73,0.86
1154,2021-02-28,60.92,41.904,0.97
1155,2021-01-03,54.95,30.55,0.77
1156,2021-02-03,54.34,26.23,0.58
1157,2021-03-03,59.41,54.48,0.98
1158,2021-04-03,79.66,97.37,2.09
1159,2021-05-03,98.17,50.68,1.22
1160,2021-06-03,68.29,58.57,1.05
1161,2021-07-03,72.49,47.32,1.17
1162,2021-08-03,83.27,31.16,0.93
1163,2021-09-03,89.91,31.52,0.93
1164,2021-10-03,50.94,35.27,0.67
1165,2021-11-03,86.53822643979056,40.99322888283378,1.4368083714846305
1166,2021-12-03,86.53822643979056,40.99322888283378,1.4368083714846305
1167,2021-03-13,86.53822643979056,40.99322888283378,1.4368083714846305
1168,2021-03-14,86.53822643979056,40.99322888283378,1.4368083714846305
1169,2021-03-15,86.53822643979056,40.99322888283378,1.4368083714846305
1170,2021-03-16,86.53822643979056,40.99322888283378,1.4368083714846305
1171,2021-03-17,86.53822643979056,40.99322888283378,1.4368083714846305
1172,2021-03-18,86.53822643979056,40.99322888283378,1.4368083714846305
1173,2021-03-19,86.53822643979056,40.99322888283378,1.4368083714846305
1174,2021-03-20,86.53822643979056,40.99322888283378,1.4368083714846305
1175,2021-03-21,86.53822643979056,40.99322888283378,1.4368083714846305
1176,2021-03-22,86.53822643979056,40.99322888283378,1.4368083714846305
1177,2021-03-23,86.53822643979056,40.99322888283378,1.4368083714846305
1178,2021-03-24,86.53822643979056,40.99322888283378,1.4368083714846305
1179,2021-03-25,86.53822643979056,40.99322888283378,1.4368083714846305
1180,2021-03-26,86.53822643979056,40.99322888283378,1.4368083714846305
1181,2021-03-27,86.53822643979056,40.99322888283378,1.4368083714846305
1182,2021-03-28,86.53822643979056,40.99322888283378,1.4368083714846305
1183,2021-03-29,86.53822643979056,40.99322888283378,1.4368083714846305
1184,2021-03-30,86.53822643979056,40.99322888283378,1.4368083714846305
1185,2021-03-31,86.53822643979056,40.99322888283378,1.4368083714846305
1186,2021-01-04,86.53822643979056,40.99322888283378,1.4368083714846305
1187,2021-02-04,86.53822643979056,40.99322888283378,1.4368083714846305
1188,2021-03-04,86.53822643979056,40.99322888283378,1.4368083714846305
1189,2021-04-04,86.53822643979056,40.99322888283378,1.4368083714846305
1190,2021-05-04,86.53822643979056,40.99322888283378,1.4368083714846305
1191,2021-06-04,86.53822643979056,40.99322888283378,1.4368083714846305
1192,2021-07-04,86.53822643979056,40.99322888283378,1.4368083714846305
1193,2021-08-04,86.53822643979056,40.99322888283378,1.4368083714846305
1194,2021-09-04,86.53822643979056,40.99322888283378,1.4368083714846305
1195,2021-10-04,86.53822643979056,40.99322888283378,1.4368083714846305
1196,2021-11-04,86.53822643979056,40.99322888283378,1.4368083714846305
1197,2021-12-04,86.53822643979056,40.99322888283378,1.4368083714846305
1198,2021-04-13,86.53822643979056,40.99322888283378,1.4368083714846305
1199,2021-04-14,86.53822643979056,40.99322888283378,1.4368083714846305
1200,2021-04-15,86.53822643979056,40.99322888283378,1.4368083714846305
1201,2021-04-16,86.53822643979056,40.99322888283378,1.4368083714846305
1202,2021-04-17,86.53822643979056,40.99322888283378,1.4368083714846305
1203,2021-04-18,86.53822643979056,40.99322888283378,1.4368083714846305
1204,2021-04-19,86.53822643979056,40.99322888283378,1.4368083714846305
1205,2021-04-20,86.53822643979056,40.99322888283378,1.4368083714846305
1206,2021-04-21,86.53822643979056,40.99322888283378,1.4368083714846305
1207,2021-04-22,86.53822643979056,40.99322888283378,1.4368083714846305
1208,2021-04-23,86.53822643979056,40.99322888283378,1.4368083714846305
1209,2021-04-24,86.53822643979056,40.99322888283378,1.4368083714846305
1210,2021-04-25,86.53822643979056,40.99322888283378,1.4368083714846305
1211,2021-04-26,86.53822643979056,40.99322888283378,1.4368083714846305
1212,2021-04-27,86.53822643979056,40.99322888283378,1.4368083714846305
1213,2021-04-28,86.53822643979056,40.99322888283378,1.4368083714846305
1214,2021-04-29,86.53822643979056,40.99322888283378,1.4368083714846305
1215,2021-04-30,86.53822643979056,40.99322888283378,1.4368083714846305
1216,2021-01-05,86.53822643979056,40.99322888283378,1.4368083714846305
1217,2021-02-05,86.53822643979056,40.99322888283378,1.4368083714846305
1218,2021-03-05,86.53822643979056,40.99322888283378,1.4368083714846305
1219,2021-04-05,86.53822643979056,40.99322888283378,1.4368083714846305
1220,2021-05-05,86.53822643979056,40.99322888283378,1.4368083714846305
1221,2021-06-05,86.53822643979056,40.99322888283378,1.4368083714846305
1222,2021-07-05,86.53822643979056,40.99322888283378,1.4368083714846305
1223,2021-08-05,86.53822643979056,40.99322888283378,1.4368083714846305
1224,2021-09-05,86.53822643979056,40.99322888283378,1.4368083714846305
1225,2021-10-05,86.53822643979056,40.99322888283378,1.4368083714846305
1226,2021-11-05,86.53822643979056,40.99322888283378,1.4368083714846305
1227,2021-12-05,86.53822643979056,40.99322888283378,1.4368083714846305
1228,2021-05-13,86.53822643979056,40.99322888283378,1.4368083714846305
1229,2021-05-14,86.53822643979056,40.99322888283378,1.4368083714846305
1230,2021-05-15,86.53822643979056,40.99322888283378,1.4368083714846305
1231,2021-05-16,86.53822643979056,40.99322888283378,1.4368083714846305
1232,2021-05-17,86.53822643979056,40.99322888283378,1.4368083714846305
1233,2021-05-18,86.53822643979056,40.99322888283378,1.4368083714846305
1234,2021-05-19,86.53822643979056,40.99322888283378,1.4368083714846305
1235,2021-05-20,86.53822643979056,40.99322888283378,1.4368083714846305
1236,2021-05-21,86.53822643979056,40.99322888283378,1.4368083714846305
1237,2021-05-22,86.53822643979056,40.99322888283378,1.4368083714846305
1238,2021-05-23,86.53822643979056,40.99322888283378,1.4368083714846305
1239,2021-05-24,86.53822643979056,40.99322888283378,1.4368083714846305
1240,2021-05-25,86.53822643979056,40.99322888283378,1.4368083714846305
1241,2021-05-26,86.53822643979056,40.99322888283378,1.4368083714846305
1242,2021-05-27,86.53822643979056,40.99322888283378,1.4368083714846305
1243,2021-05-28,86.53822643979056,40.99322888283378,1.4368083714846305
1244,2021-05-29,86.53822643979056,40.99322888283378,1.4368083714846305
1245,2021-05-30,86.53822643979056,40.99322888283378,1.4368083714846305
1246,2021-05-31,86.53822643979056,40.99322888283378,1.4368083714846305
1247,2021-01-06,86.53822643979056,40.99322888283378,1.4368083714846305
1248,2021-02-06,86.53822643979056,40.99322888283378,1.4368083714846305
1249,2021-03-06,86.53822643979056,40.99322888283378,1.4368083714846305
1250,2021-04-06,86.53822643979056,40.99322888283378,1.4368083714846305
1251,2021-05-06,86.53822643979056,40.99322888283378,1.4368083714846305
1252,2021-06-06,86.53822643979056,40.99322888283378,1.4368083714846305
1253,2021-07-06,86.53822643979056,40.99322888283378,1.4368083714846305
1254,2021-08-06,86.53822643979056,40.99322888283378,1.4368083714846305
1255,2021-09-06,86.53822643979056,40.99322888283378,1.4368083714846305
1256,2021-10-06,86.53822643979056,40.99322888283378,1.4368083714846305
1257,2021-11-06,86.53822643979056,40.99322888283378,1.4368083714846305
1258,2021-12-06,86.53822643979056,40.99322888283378,1.4368083714846305
1259,2021-06-13,86.53822643979056,40.99322888283378,1.4368083714846305
1260,2021-06-14,86.53822643979056,40.99322888283378,1.4368083714846305
1261,2021-06-15,86.53822643979056,40.99322888283378,1.4368083714846305
1262,2021-06-16,86.53822643979056,40.99322888283378,1.4368083714846305
1263,2021-06-17,86.53822643979056,40.99322888283378,1.4368083714846305
1264,2021-06-18,86.53822643979056,40.99322888283378,1.4368083714846305
1265,2021-06-19,86.53822643979056,40.99322888283378,1.4368083714846305
1266,2021-06-20,86.53822643979056,40.99322888283378,1.4368083714846305
1267,2021-06-21,86.53822643979056,40.99322888283378,1.4368083714846305
1268,2021-06-22,86.53822643979056,40.99322888283378,1.4368083714846305
1269,2021-06-23,86.53822643979056,40.99322888283378,1.4368083714846305
1270,2021-06-24,86.53822643979056,40.99322888283378,1.4368083714846305
1271,2021-06-25,86.53822643979056,40.99322888283378,1.4368083714846305
1272,2021-06-26,86.53822643979056,40.99322888283378,1.4368083714846305
1273,2021-06-27,86.53822643979056,40.99322888283378,1.4368083714846305
1274,2021-06-28,86.53822643979056,40.99322888283378,1.4368083714846305
1275,2021-06-29,86.53822643979056,40.99322888283378,1.4368083714846305
1276,2021-06-30,86.53822643979056,40.99322888283378,1.4368083714846305
1277,2021-01-07,86.53822643979056,40.99322888283378,1.4368083714846305
1278,2021-02-07,86.53822643979056,40.99322888283378,1.4368083714846305
1279,2021-03-07,86.53822643979056,40.99322888283378,1.4368083714846305
1280,2021-04-07,86.53822643979056,40.99322888283378,1.4368083714846305
1281,2021-05-07,86.53822643979056,40.99322888283378,1.4368083714846305
1282,2021-06-07,86.53822643979056,40.99322888283378,1.4368083714846305
1283,2021-07-07,86.53822643979056,40.99322888283378,1.4368083714846305
1284,2021-08-07,86.53822643979056,40.99322888283378,1.4368083714846305
1285,2021-09-07,86.53822643979056,40.99322888283378,1.4368083714846305
1286,2021-10-07,86.53822643979056,40.99322888283378,1.4368083714846305
1287,2021-11-07,86.53822643979056,40.99322888283378,1.4368083714846305
1288,2021-12-07,86.53822643979056,40.99322888283378,1.4368083714846305
1289,2021-07-13,86.53822643979056,40.99322888283378,1.4368083714846305
1290,2021-07-14,25.56,26.69,0.81
1291,2021-07-15,33.7,20.94,0.77
1292,2021-07-16,34.12,24.66,0.67
1293,2021-07-17,37.1,25.03,0.67
1294,2021-07-18,26.16,23.7,0.62
1295,2021-07-19,9.79,26.68,0.62
1296,2021-07-20,25.85,28.0,0.75
1297,2021-07-21,29.78,28.13,0.86
1298,2021-07-22,21.49,25.81,0.64
1299,2021-07-23,27.21,26.91,0.74
1300,2021-07-24,34.2,31.1,0.89
1301,2021-07-25,30.28,31.53,0.83
1302,2021-07-26,39.43,25.38,0.71
1303,2021-07-27,25.98,21.55,0.64
1304,2021-07-28,15.94,23.77,0.51
1305,2021-07-29,25.22,27.46,0.62
1306,2021-07-30,32.43,29.8,0.69
1307,2021-07-31,17.32,25.87,0.62
1308,2021-01-08,23.68,34.23,0.81
1309,2021-02-08,36.6,39.33,1.27
1310,2021-03-08,23.71,31.1,0.66
1311,2021-04-08,21.27,31.27,0.59
1312,2021-05-08,33.34,36.97,0.8
1313,2021-06-08,46.39,36.58,0.71
1314,2021-07-08,32.76,36.85,0.77
1315,2021-08-08,33.05,34.72,0.8
1316,2021-09-08,41.47,32.99,0.78
1317,2021-10-08,33.17,27.95,0.45
1318,2021-11-08,22.38,23.97,0.39
1319,2021-12-08,39.58,26.5,0.38
1320,2021-08-13,26.53,26.95,0.61
1321,2021-08-14,27.47,25.35,0.64
1322,2021-08-15,34.33,23.9,0.65
1323,2021-08-16,31.71,26.09,0.69
1324,2021-08-17,44.95,28.37,0.85
1325,2021-08-18,54.59,17.44,1.0
1326,2021-08-19,68.29,2.49,1.27
1327,2021-08-20,39.77,6.12,0.95
1328,2021-08-21,12.78,12.41,0.89
1329,2021-08-22,18.92,12.12,0.83
1330,2021-08-23,18.23,13.15,1.0
1331,2021-08-24,22.94,21.26,1.12
1332,2021-08-25,14.19,16.1,1.08
1333,2021-08-26,15.87,15.01,0.95
1334,2021-08-27,17.51,13.8,0.97
1335,2021-08-28,19.16,13.72,1.07
1336,2021-08-29,22.43,13.9,1.03
1337,2021-08-30,12.53,13.78,0.97
1338,2021-08-31,11.13,14.43,1.04
1339,2021-01-09,11.87,15.38,1.33
1340,2021-02-09,18.05,16.02,1.44
1341,2021-03-09,18.57,15.0,1.18
1342,2021-04-09,15.3,15.16,1.37
1343,2021-05-09,27.66,10.24,1.47
1344,2021-06-09,26.22,10.12,1.74
1345,2021-07-09,34.17,12.43,1.22
1346,2021-08-09,86.53822643979056,40.99322888283378,1.4368083714846305
1347,2021-09-09,13.18,9.38,2.14
1348,2021-10-09,13.52,10.02,2.09
1349,2021-11-09,10.22,11.5,2.05
1350,2021-12-09,15.04,11.41,2.15
1351,2021-09-13,13.57,11.48,2.5
1352,2021-09-14,10.35,11.53,2.21
1353,2021-09-15,2.68,11.66,2.09
1354,2021-09-16,16.56,12.83,2.0
1355,2021-09-17,19.41,12.93,1.87
1356,2021-09-18,27.77,13.41,1.81
1357,2021-09-19,24.66,13.87,1.83
1358,2021-09-20,26.9,14.43,1.8
1359,2021-09-21,27.06,14.82,1.8
1360,2021-09-22,23.4,15.41,1.75
