From_Date,To_Date,PM2.5,NO2,SO2,CO
01-01-2018 00:00,02-01-2018 00:00,48.96,10.87,3.37,0.826773220747889
02-01-2018 00:00,03-01-2018 00:00,75.83,13.46,5.54,0.826773220747889
03-01-2018 00:00,04-01-2018 00:00,75.45,18.84,6.75,0.826773220747889
04-01-2018 00:00,05-01-2018 00:00,209.23,21.18,17.62,0.826773220747889
05-01-2018 00:00,06-01-2018 00:00,88.07,19.49,29.26,0.826773220747889
06-01-2018 00:00,07-01-2018 00:00,82.56,19.91,57.94,0.826773220747889
07-01-2018 00:00,08-01-2018 00:00,69.97,12.58,27.54,0.826773220747889
08-01-2018 00:00,09-01-2018 00:00,72.58,13.35,19.72,0.826773220747889
09-01-2018 00:00,10-01-2018 00:00,63.48,14.98,19.51,0.826773220747889
10-01-2018 00:00,11-01-2018 00:00,63.96,10.58,6.46,0.826773220747889
11-01-2018 00:00,12-01-2018 00:00,76.04,12.1,11.43,0.826773220747889
12-01-2018 00:00,13-01-2018 00:00,88.09,13.35,20.54,0.826773220747889
13-01-2018 00:00,14-01-2018 00:00,278.63,18.88,39.11,0.826773220747889
14-01-2018 00:00,15-01-2018 00:00,99.67,7.65,36.94,0.826773220747889
15-01-2018 00:00,16-01-2018 00:00,78.19,6.1,20.5,0.826773220747889
16-01-2018 00:00,17-01-2018 00:00,88.72,6.61,23.25,0.826773220747889
17-01-2018 00:00,18-01-2018 00:00,84.13,13.54,63.79,0.826773220747889
18-01-2018 00:00,19-01-2018 00:00,77.58,18.51,48.36,0.826773220747889
19-01-2018 00:00,20-01-2018 00:00,86.9,19.43,60.74,0.826773220747889
20-01-2018 00:00,21-01-2018 00:00,74.67,24.4,64.48,0.826773220747889
21-01-2018 00:00,22-01-2018 00:00,100.7,20.64,60.02,0.826773220747889
22-01-2018 00:00,23-01-2018 00:00,71.95,18.01,11.45,0.826773220747889
23-01-2018 00:00,24-01-2018 00:00,140.72,20.77,7.67,0.826773220747889
24-01-2018 00:00,25-01-2018 00:00,127.98,25.09,7.67,0.826773220747889
25-01-2018 00:00,26-01-2018 00:00,115.84,23.64,8.14,0.826773220747889
26-01-2018 00:00,27-01-2018 00:00,101.05,19.67,8.18,0.826773220747889
27-01-2018 00:00,28-01-2018 00:00,104.13,22.18,8.89,0.826773220747889
28-01-2018 00:00,29-01-2018 00:00,95.88,15.23,8.23,0.826773220747889
29-01-2018 00:00,30-01-2018 00:00,92.74,15.32,9.1,0.826773220747889
30-01-2018 00:00,31-01-2018 00:00,96.14,21.65,8.5,0.826773220747889
31-01-2018 00:00,01-02-2018 00:00,105.93,25.29,7.73,0.826773220747889
01-02-2018 00:00,02-02-2018 00:00,65.74,18.08,9.02,0.826773220747889
02-02-2018 00:00,03-02-2018 00:00,98.08,20.01,7.59,0.826773220747889
03-02-2018 00:00,04-02-2018 00:00,114.67,18.18,6.64,0.826773220747889
04-02-2018 00:00,05-02-2018 00:00,60.6,12.15,7.66,0.826773220747889
05-02-2018 00:00,06-02-2018 00:00,55.75,22.45,7.57,0.08
06-02-2018 00:00,07-02-2018 00:00,64.76,30.12,7.77,0.17
07-02-2018 00:00,08-02-2018 00:00,50.11,24.7,7.38,0.54
08-02-2018 00:00,09-02-2018 00:00,46.06,26.45,8.26,0.86
09-02-2018 00:00,10-02-2018 00:00,98.98,20.1,6.56,0.96
10-02-2018 00:00,11-02-2018 00:00,85.15,23.53,8.09,0.68
11-02-2018 00:00,12-02-2018 00:00,78.49,14.5,8.61,0.59
