From_Date,To_Date,PM2.5,NO2,SO2,CO
01-01-2018 00:00,02-01-2018 00:00,196.78,43.73,26.39,0.0
02-01-2018 00:00,03-01-2018 00:00,139.75,36.41,7.59,0.0
03-01-2018 00:00,04-01-2018 00:00,154.7,37.5,7.99,0.0
04-01-2018 00:00,05-01-2018 00:00,189.76,60.85,18.93,0.0
05-01-2018 00:00,06-01-2018 00:00,153.43,52.36,16.58,0.0
06-01-2018 00:00,07-01-2018 00:00,208.87,62.3,35.51,0.0
07-01-2018 00:00,08-01-2018 00:00,136.28,50.28,17.75,0.0
08-01-2018 00:00,09-01-2018 00:00,103.95,43.24,10.38,0.0
09-01-2018 00:00,10-01-2018 00:00,134.85,52.48,15.81,0.66
10-01-2018 00:00,11-01-2018 00:00,110.59,49.39,9.38,0.71
11-01-2018 00:00,12-01-2018 00:00,99.81,55.59,6.19,0.9
12-01-2018 00:00,13-01-2018 00:00,103.76,56.29,9.8,1.15
13-01-2018 00:00,14-01-2018 00:00,158.44,60.77,27.06,1.68
14-01-2018 00:00,15-01-2018 00:00,139.85,48.47,14.23,0.97
15-01-2018 00:00,16-01-2018 00:00,109.74,44.0,10.54,0.56
16-01-2018 00:00,17-01-2018 00:00,85.93,47.86,4.42,1.1
17-01-2018 00:00,18-01-2018 00:00,145.41,50.18,15.37,0.95
18-01-2018 00:00,19-01-2018 00:00,184.85,74.02,25.37,1.57
19-01-2018 00:00,20-01-2018 00:00,150.01,68.0,37.59,1.22
20-01-2018 00:00,21-01-2018 00:00,97.28,61.08,10.36,0.88
21-01-2018 00:00,22-01-2018 00:00,111.77,82.65,16.54,1.19
22-01-2018 00:00,23-01-2018 00:00,127.02,99.23,20.16,1.16
23-01-2018 00:00,24-01-2018 00:00,109.11,71.94,14.11,1.19
24-01-2018 00:00,25-01-2018 00:00,76.79,47.84,8.74,0.46
25-01-2018 00:00,26-01-2018 00:00,76.04,49.04,6.1,0.7
26-01-2018 00:00,27-01-2018 00:00,75.49,31.41,7.06,0.59
27-01-2018 00:00,28-01-2018 00:00,88.27,42.91,4.23,0.7
28-01-2018 00:00,29-01-2018 00:00,101.46,44.88,8.8,0.76
29-01-2018 00:00,30-01-2018 00:00,94.86,51.14,10.69,0.91
30-01-2018 00:00,31-01-2018 00:00,68.7,42.29,7.06,0.99
31-01-2018 00:00,01-02-2018 00:00,70.22,47.16,6.19,0.85
01-02-2018 00:00,02-02-2018 00:00,83.06,71.01,22.58,1.08
02-02-2018 00:00,03-02-2018 00:00,65.46,50.68,15.45,0.8
03-02-2018 00:00,04-02-2018 00:00,72.02,46.75,14.36,0.77
04-02-2018 00:00,05-02-2018 00:00,70.35,45.88,9.89,0.82
05-02-2018 00:00,06-02-2018 00:00,90.03,60.89,17.97,0.99
06-02-2018 00:00,07-02-2018 00:00,92.4,52.49,16.03,1.14
07-02-2018 00:00,08-02-2018 00:00,86.08,52.73,9.24,0.69
08-02-2018 00:00,09-02-2018 00:00,130.36,61.27,14.59,0.61
09-02-2018 00:00,10-02-2018 00:00,184.53,62.34,10.14,0.95
10-02-2018 00:00,11-02-2018 00:00,198.98,72.65,18.81,1.7
11-02-2018 00:00,12-02-2018 00:00,151.72,51.29,19.24,0.92
12-02-2018 00:00,13-02-2018 00:00,65.85,25.99,4.85,0.63
13-02-2018 00:00,14-02-2018 00:00,108.07,39.88,9.4,2.08
14-02-2018 00:00,15-02-2018 00:00,51.2,25.48,6.53,2.86
15-02-2018 00:00,16-02-2018 00:00,74.88,30.58,10.02,0.8
16-02-2018 00:00,17-02-2018 00:00,98.87,46.44,13.31,1.0
17-02-2018 00:00,18-02-2018 00:00,80.91,50.76,13.39,0.84
18-02-2018 00:00,19-02-2018 00:00,81.29,48.2,12.28,0.94
19-02-2018 00:00,20-02-2018 00:00,138.34,71.37,18.48,1.38
20-02-2018 00:00,21-02-2018 00:00,115.48,61.51,4.07,1.32
21-02-2018 00:00,22-02-2018 00:00,81.13,83.52,16.84,2.1
22-02-2018 00:00,23-02-2018 00:00,83.84,63.43,8.63,1.09
23-02-2018 00:00,24-02-2018 00:00,221.07,54.46,9.59,1.91
24-02-2018 00:00,25-02-2018 00:00,154.53,59.34,6.01,0.95
25-02-2018 00:00,26-02-2018 00:00,105.97,29.96,8.46,0.71
26-02-2018 00:00,27-02-2018 00:00,53.59,21.41,9.34,0.79
27-02-2018 00:00,28-02-2018 00:00,65.72,35.49,10.84,0.78
28-02-2018 00:00,01-03-2018 00:00,124.18,38.48,18.42,1.16
01-03-2018 00:00,02-03-2018 00:00,101.82,42.55,12.92,1.07
02-03-2018 00:00,03-03-2018 00:00,146.26,46.91,22.19,1.73
03-03-2018 00:00,04-03-2018 00:00,65.76,34.04,14.67,0.99
04-03-2018 00:00,05-03-2018 00:00,70.95,30.75,11.87,0.85
05-03-2018 00:00,06-03-2018 00:00,56.49,32.98,10.86,1.13
06-03-2018 00:00,07-03-2018 00:00,65.47,36.8,13.03,0.65
07-03-2018 00:00,08-03-2018 00:00,67.11,39.81,11.11,0.85
08-03-2018 00:00,09-03-2018 00:00,99.23,73.61,14.49,1.72
09-03-2018 00:00,10-03-2018 00:00,96.73,62.88,11.24,1.84
10-03-2018 00:00,11-03-2018 00:00,58.81,40.62,6.28,0.76
11-03-2018 00:00,12-03-2018 00:00,63.11,48.34,14.73,0.78
12-03-2018 00:00,13-03-2018 00:00,73.22,45.57,20.35,0.91
13-03-2018 00:00,14-03-2018 00:00,100.77,54.71,23.09,1.2
14-03-2018 00:00,15-03-2018 00:00,133.71,61.52,50.29,1.39
15-03-2018 00:00,16-03-2018 00:00,113.59,36.99,26.1,0.85
16-03-2018 00:00,17-03-2018 00:00,114.17,26.9,11.84,1.22
17-03-2018 00:00,18-03-2018 00:00,57.38,15.32,7.32,0.6
18-03-2018 00:00,19-03-2018 00:00,65.6,9.9,9.98,0.59
19-03-2018 00:00,20-03-2018 00:00,61.03,39.11,13.23,0.64
20-03-2018 00:00,21-03-2018 00:00,115.92,78.89,26.5,1.3
21-03-2018 00:00,22-03-2018 00:00,127.6,49.16,37.74,0.89
22-03-2018 00:00,23-03-2018 00:00,64.67,38.92,14.12,1.07
23-03-2018 00:00,24-03-2018 00:00,53.29,35.24,9.95,0.78
24-03-2018 00:00,25-03-2018 00:00,78.2,40.66,14.03,0.52
25-03-2018 00:00,26-03-2018 00:00,109.02,38.87,14.58,0.71
26-03-2018 00:00,27-03-2018 00:00,99.74,47.52,16.72,0.78
27-03-2018 00:00,28-03-2018 00:00,101.01,62.95,18.94,2.09
28-03-2018 00:00,29-03-2018 00:00,83.64,55.89,16.64,0.88
29-03-2018 00:00,30-03-2018 00:00,95.46,47.48,8.48,0.57
30-03-2018 00:00,31-03-2018 00:00,99.72,54.02,13.26,0.51
31-03-2018 00:00,01-04-2018 00:00,99.36,40.71,13.49,0.51
01-04-2018 00:00,02-04-2018 00:00,72.29,43.33,12.07,0.46
02-04-2018 00:00,03-04-2018 00:00,91.03,56.46,17.95,0.6
03-04-2018 00:00,04-04-2018 00:00,87.27,54.9,37.74,0.68
04-04-2018 00:00,05-04-2018 00:00,103.18,66.58,19.35,0.85
