From_Date,To_Date,PM2.5,NO2,SO2,CO
01-01-2018 00:00,02-01-2018 00:00,416.86,110.91,8.08,3.7
02-01-2018 00:00,03-01-2018 00:00,248.82,87.44,6.7,1.92
03-01-2018 00:00,04-01-2018 00:00,178.59,76.83,8.66,1.53
04-01-2018 00:00,05-01-2018 00:00,239.29,68.38,7.52,2.47
05-01-2018 00:00,06-01-2018 00:00,360.12,59.55,6.19,1.96
06-01-2018 00:00,07-01-2018 00:00,227.64,76.77,7.82,3.45
07-01-2018 00:00,08-01-2018 00:00,139.0,71.89,5.21,1.6
08-01-2018 00:00,09-01-2018 00:00,146.58,71.28,6.75,1.84
09-01-2018 00:00,10-01-2018 00:00,201.72,83.1,7.58,2.19
10-01-2018 00:00,11-01-2018 00:00,146.76,73.38,7.23,1.43
11-01-2018 00:00,12-01-2018 00:00,117.33,67.29,6.25,1.5
12-01-2018 00:00,13-01-2018 00:00,148.83,72.2,12.75,1.71
13-01-2018 00:00,14-01-2018 00:00,205.63,71.27,19.12,2.94
14-01-2018 00:00,15-01-2018 00:00,162.86,75.8,16.03,2.58
15-01-2018 00:00,16-01-2018 00:00,204.16,82.09,13.32,1.69
16-01-2018 00:00,17-01-2018 00:00,117.57,80.68,10.97,1.28
17-01-2018 00:00,18-01-2018 00:00,285.77,71.44,4.1,2.9
18-01-2018 00:00,19-01-2018 00:00,299.18,77.71,11.75,3.58
19-01-2018 00:00,20-01-2018 00:00,207.96,91.89,12.0,2.4
20-01-2018 00:00,21-01-2018 00:00,154.83,83.5,10.94,1.0
21-01-2018 00:00,22-01-2018 00:00,160.19,82.17,12.78,2.74
22-01-2018 00:00,23-01-2018 00:00,216.74,83.53,16.54,2.31
23-01-2018 00:00,24-01-2018 00:00,156.63,74.53,5.29,1.32
24-01-2018 00:00,25-01-2018 00:00,145.15,70.79,5.43,1.2
25-01-2018 00:00,26-01-2018 00:00,118.84,61.68,4.34,1.18
26-01-2018 00:00,27-01-2018 00:00,174.46,72.36,4.59,1.2
27-01-2018 00:00,28-01-2018 00:00,263.29,90.51,8.85,1.61
28-01-2018 00:00,29-01-2018 00:00,163.56,69.58,10.61,1.73
29-01-2018 00:00,30-01-2018 00:00,211.99,64.42,16.22,1.7
30-01-2018 00:00,31-01-2018 00:00,106.68,63.09,7.52,1.06
31-01-2018 00:00,01-02-2018 00:00,135.3,64.33,8.29,1.06
01-02-2018 00:00,02-02-2018 00:00,103.83,67.81,13.37,1.54
02-02-2018 00:00,03-02-2018 00:00,139.08,62.01,14.18,0.9675
03-02-2018 00:00,04-02-2018 00:00,110.53,62.26,19.06,0.8425
04-02-2018 00:00,05-02-2018 00:00,128.08,61.92,10.96,0.9075
05-02-2018 00:00,06-02-2018 00:00,148.29,71.66,16.2,1.0924999999999998
06-02-2018 00:00,07-02-2018 00:00,144.75,77.73,11.6,0.935
07-02-2018 00:00,08-02-2018 00:00,118.36,71.5,11.38,0.9625
08-02-2018 00:00,09-02-2018 00:00,169.7,86.92,21.61,1.6125
09-02-2018 00:00,10-02-2018 00:00,197.31,94.68,27.87,1.63
10-02-2018 00:00,11-02-2018 00:00,211.59,93.73,28.15,3.2300000000000004
11-02-2018 00:00,12-02-2018 00:00,155.37,68.27,28.74,1.4675
12-02-2018 00:00,13-02-2018 00:00,205.87,46.5,3.69,0.9425
13-02-2018 00:00,14-02-2018 00:00,261.1,62.38,12.48,1.2800000000000002
14-02-2018 00:00,15-02-2018 00:00,72.35,53.35,4.81,0.8225
15-02-2018 00:00,16-02-2018 00:00,98.04,54.6,10.69,1.0099999999999998
16-02-2018 00:00,17-02-2018 00:00,110.05,61.17,11.76,1.37
17-02-2018 00:00,18-02-2018 00:00,102.37,62.95,11.4,1.4825
18-02-2018 00:00,19-02-2018 00:00,105.0,61.68,9.51,1.9025
19-02-2018 00:00,20-02-2018 00:00,212.64,70.1,18.32,2.2975
20-02-2018 00:00,21-02-2018 00:00,228.81,73.58,22.13,2.36
21-02-2018 00:00,22-02-2018 00:00,217.16,74.62,33.58,2.8325
22-02-2018 00:00,23-02-2018 00:00,173.56,83.62,16.41,1.735
