From_Date,To_Date,PM2.5,NO2,SO2,CO
01-01-2018 00:00,02-01-2018 00:00,404.5325,87.765,26.793333333333333,3.7
02-01-2018 00:00,03-01-2018 00:00,315.65,72.5625,15.433333333333332,1.92
03-01-2018 00:00,04-01-2018 00:00,280.11,64.9425,15.77,1.53
04-01-2018 00:00,05-01-2018 00:00,343.72,79.0925,15.006666666666666,2.47
05-01-2018 00:00,06-01-2018 00:00,350.7925,67.5775,11.566666666666668,1.96
06-01-2018 00:00,07-01-2018 00:00,360.49,65.30767569982132,16.996666666666666,3.45
07-01-2018 00:00,08-01-2018 00:00,232.99,62.85767569982132,13.88,1.6
08-01-2018 00:00,09-01-2018 00:00,209.935,72.88,17.55333333333333,1.84
09-01-2018 00:00,10-01-2018 00:00,294.1725,81.3925,21.73333333333333,2.19
10-01-2018 00:00,11-01-2018 00:00,253.3875,75.7175,20.613333333333333,1.43
11-01-2018 00:00,12-01-2018 00:00,187.5725,71.75750000000001,17.096666666666668,1.5
12-01-2018 00:00,13-01-2018 00:00,225.09,77.2475,29.73,1.71
13-01-2018 00:00,14-01-2018 00:00,308.535,78.85499999999999,28.916666666666668,2.94
14-01-2018 00:00,15-01-2018 00:00,276.935,77.6,27.61,2.58
15-01-2018 00:00,16-01-2018 00:00,236.2325,75.4375,23.616666666666664,1.69
16-01-2018 00:00,17-01-2018 00:00,177.87,74.355,22.576666666666668,1.28
17-01-2018 00:00,18-01-2018 00:00,309.465,77.465,9.18,2.9
18-01-2018 00:00,19-01-2018 00:00,384.62000000000006,89.0075,21.243333333333336,3.58
19-01-2018 00:00,20-01-2018 00:00,330.2025,82.80250000000001,19.4,2.4
20-01-2018 00:00,21-01-2018 00:00,217.2975,68.955,18.933333333333334,1.0
21-01-2018 00:00,22-01-2018 00:00,220.4425,80.3125,22.116666666666664,2.74
22-01-2018 00:00,23-01-2018 00:00,261.4875,85.2775,21.69,2.31
23-01-2018 00:00,24-01-2018 00:00,199.74,73.44250000000001,12.95,1.32
24-01-2018 00:00,25-01-2018 00:00,168.66250000000002,62.7625,15.656666666666666,1.2
25-01-2018 00:00,26-01-2018 00:00,153.4775,58.46249999999999,10.166666666666666,1.18
26-01-2018 00:00,27-01-2018 00:00,176.975,55.565,18.14666666666667,1.2
27-01-2018 00:00,28-01-2018 00:00,238.07,66.15,17.78666666666667,1.61
28-01-2018 00:00,29-01-2018 00:00,183.07,64.06,24.506666666666664,1.73
29-01-2018 00:00,30-01-2018 00:00,220.3425,65.61000000000001,24.76333333333333,1.7
30-01-2018 00:00,31-01-2018 00:00,147.4375,62.3925,19.75333333333333,1.06
31-01-2018 00:00,01-02-2018 00:00,156.5175,61.59,14.503333333333332,1.06
01-02-2018 00:00,02-02-2018 00:00,186.66,54.14,8.9,1.59
02-02-2018 00:00,03-02-2018 00:00,187.48,41.41,8.06,1.03
03-02-2018 00:00,04-02-2018 00:00,166.84,39.79,12.43,1.03
04-02-2018 00:00,05-02-2018 00:00,178.92,37.29,9.03,1.06
05-02-2018 00:00,06-02-2018 00:00,220.72,46.2,13.93,1.18
06-02-2018 00:00,07-02-2018 00:00,168.88,44.29,8.13,0.96
07-02-2018 00:00,08-02-2018 00:00,162.09,34.26,8.91,1.06
08-02-2018 00:00,09-02-2018 00:00,256.21,67.33,11.04,1.57
09-02-2018 00:00,10-02-2018 00:00,272.12,68.16,13.48,1.48
10-02-2018 00:00,11-02-2018 00:00,266.12,139.26,7.09,2.58
11-02-2018 00:00,12-02-2018 00:00,168.21,64.1,13.13,1.07
12-02-2018 00:00,13-02-2018 00:00,101.25,53.94,9.0,0.76
13-02-2018 00:00,14-02-2018 00:00,135.93,70.19,8.65,1.07
14-02-2018 00:00,15-02-2018 00:00,82.55,29.69,6.08,0.5
15-02-2018 00:00,16-02-2018 00:00,89.79,35.58,8.9,0.71
