From_Date,To_Date,PM2.5,NO2,SO2,CO
01-01-2018 00:00,02-01-2018 00:00,316.42,93.94,18.65,3.64
02-01-2018 00:00,03-01-2018 00:00,362.25,85.64,23.32,2.14
03-01-2018 00:00,04-01-2018 00:00,231.58,70.0,14.41,2.19
04-01-2018 00:00,05-01-2018 00:00,195.54,90.54,15.32,2.18
05-01-2018 00:00,06-01-2018 00:00,230.04,72.83,15.54,2.5
06-01-2018 00:00,07-01-2018 00:00,227.92,80.08,16.75,2.82
07-01-2018 00:00,08-01-2018 00:00,189.96,76.14,26.16,1.49
08-01-2018 00:00,09-01-2018 00:00,185.12,79.75,38.0,2.2
09-01-2018 00:00,10-01-2018 00:00,216.15,87.1,45.83,1.73
10-01-2018 00:00,11-01-2018 00:00,174.6,78.56,48.31,1.32
11-01-2018 00:00,12-01-2018 00:00,163.51,80.13,55.17,1.25
12-01-2018 00:00,13-01-2018 00:00,204.19,99.17,62.76,2.39
13-01-2018 00:00,14-01-2018 00:00,218.14,93.15,30.79,2.96
14-01-2018 00:00,15-01-2018 00:00,187.79,89.63,40.85,2.12
15-01-2018 00:00,16-01-2018 00:00,202.75,81.23,44.27,1.62
16-01-2018 00:00,17-01-2018 00:00,190.34,73.71,48.99,1.04
17-01-2018 00:00,18-01-2018 00:00,247.66,79.79,16.35,2.83
18-01-2018 00:00,19-01-2018 00:00,304.5,75.23,34.31,2.76
19-01-2018 00:00,20-01-2018 00:00,260.69,85.45,27.93,2.16
20-01-2018 00:00,21-01-2018 00:00,225.87,69.54,41.57,1.27
21-01-2018 00:00,22-01-2018 00:00,237.76,90.6,46.68,1.42
22-01-2018 00:00,23-01-2018 00:00,245.33,98.97,39.63,2.72
23-01-2018 00:00,24-01-2018 00:00,143.06,94.04,9.19,2.53
24-01-2018 00:00,25-01-2018 00:00,145.64,58.61,11.19,2.45
25-01-2018 00:00,26-01-2018 00:00,111.58,47.51,5.36,2.19
26-01-2018 00:00,27-01-2018 00:00,154.67,54.24,4.66,2.5
27-01-2018 00:00,28-01-2018 00:00,202.92,72.7,8.9,3.19
28-01-2018 00:00,29-01-2018 00:00,208.83,62.19,14.22,2.96
29-01-2018 00:00,30-01-2018 00:00,180.48,58.61,20.71,2.69
30-01-2018 00:00,31-01-2018 00:00,134.93,50.85,29.72,1.91
31-01-2018 00:00,01-02-2018 00:00,136.45,38.63,28.37,1.93
01-02-2018 00:00,02-02-2018 00:00,151.29,46.54,39.72,3.1
02-02-2018 00:00,03-02-2018 00:00,149.74,32.26,24.11,2.25
03-02-2018 00:00,04-02-2018 00:00,117.66,27.59,27.66,2.29
04-02-2018 00:00,05-02-2018 00:00,135.19,28.61,29.65,2.19
05-02-2018 00:00,06-02-2018 00:00,174.13,72.97,31.17,2.76
06-02-2018 00:00,07-02-2018 00:00,154.48,100.02,35.63,2.15
07-02-2018 00:00,08-02-2018 00:00,140.5,95.12,37.34,2.66
08-02-2018 00:00,09-02-2018 00:00,201.07,115.2,16.58,2.54
09-02-2018 00:00,10-02-2018 00:00,246.6,136.95,16.5,1.92
10-02-2018 00:00,11-02-2018 00:00,253.62,114.5,16.8,2.45
11-02-2018 00:00,12-02-2018 00:00,180.88,77.4,15.99,1.69
12-02-2018 00:00,13-02-2018 00:00,70.12,43.02,10.63,0.35
13-02-2018 00:00,14-02-2018 00:00,102.83,63.74,10.64,0.72
14-02-2018 00:00,15-02-2018 00:00,80.92,45.92,12.3,0.33
15-02-2018 00:00,16-02-2018 00:00,96.65,54.68,17.15,0.63
16-02-2018 00:00,17-02-2018 00:00,146.97,70.71,27.29,1.03
17-02-2018 00:00,18-02-2018 00:00,131.46,79.18,36.18,1.45
18-02-2018 00:00,19-02-2018 00:00,141.68,75.83,26.09,1.7
19-02-2018 00:00,20-02-2018 00:00,157.49,84.81,25.96,2.38
20-02-2018 00:00,21-02-2018 00:00,210.78,96.08,27.59,2.45
21-02-2018 00:00,22-02-2018 00:00,180.87,93.36,24.95,3.66
22-02-2018 00:00,23-02-2018 00:00,168.42,85.91,32.77,3.05
23-02-2018 00:00,24-02-2018 00:00,169.44,121.99,26.73,2.75
24-02-2018 00:00,25-02-2018 00:00,186.63,86.7,18.52,1.9
25-02-2018 00:00,26-02-2018 00:00,101.88,58.02,17.13,0.7
26-02-2018 00:00,27-02-2018 00:00,82.88,47.04,11.48,0.62
27-02-2018 00:00,28-02-2018 00:00,85.96,66.34,11.73,1.42
28-02-2018 00:00,01-03-2018 00:00,149.46,90.98,26.02,1.79
01-03-2018 00:00,02-03-2018 00:00,129.33,94.49,30.14,1.89
02-03-2018 00:00,03-03-2018 00:00,133.08,82.59,12.16,1.22
03-03-2018 00:00,04-03-2018 00:00,113.78,83.58,23.11,1.44
04-03-2018 00:00,05-03-2018 00:00,75.92,70.0,21.54,1.07
05-03-2018 00:00,06-03-2018 00:00,91.22,74.24,19.93,1.28
06-03-2018 00:00,07-03-2018 00:00,80.7,70.99,27.72,0.97
07-03-2018 00:00,08-03-2018 00:00,110.15,74.94,19.65,0.78
08-03-2018 00:00,09-03-2018 00:00,129.38,82.98,18.28,0.62
09-03-2018 00:00,10-03-2018 00:00,130.67,78.66,35.7,1.11
10-03-2018 00:00,11-03-2018 00:00,80.45,70.76,26.98,0.88
11-03-2018 00:00,12-03-2018 00:00,101.42,69.66,33.58,1.53
12-03-2018 00:00,13-03-2018 00:00,131.09,81.97,33.82,1.57
