From_Date,To_Date,PM2.5,NO2,SO2,CO
01-01-2018 00:00,02-01-2018 00:00,260.565,64.20333333333333,18.65,1.3725
02-01-2018 00:00,03-01-2018 00:00,298.615,64.49,23.32,0.985
03-01-2018 00:00,04-01-2018 00:00,203.9725,56.06,14.41,1.0525
04-01-2018 00:00,05-01-2018 00:00,240.465,65.71,15.32,1.0375
05-01-2018 00:00,06-01-2018 00:00,238.3525,59.93333333333334,15.54,1.11
06-01-2018 00:00,07-01-2018 00:00,249.405,62.36666666666667,16.75,1.1825
07-01-2018 00:00,08-01-2018 00:00,180.41000000000005,55.873333333333335,26.16,0.905
08-01-2018 00:00,09-01-2018 00:00,156.7925,56.59333333333333,38.0,1.07
09-01-2018 00:00,10-01-2018 00:00,220.6625,59.135,45.83,0.9175
10-01-2018 00:00,11-01-2018 00:00,171.8225,51.7225,48.31,0.8300000000000001
11-01-2018 00:00,12-01-2018 00:00,149.13,49.087500000000006,55.17,0.8175
12-01-2018 00:00,13-01-2018 00:00,171.465,54.05,62.76,1.1075
13-01-2018 00:00,14-01-2018 00:00,217.955,54.105,30.79,1.22
14-01-2018 00:00,15-01-2018 00:00,158.825,50.9475,40.85,1.0225
15-01-2018 00:00,16-01-2018 00:00,144.875,47.032500000000006,44.27,0.935
16-01-2018 00:00,17-01-2018 00:00,134.7475,47.7975,48.99,0.7675
17-01-2018 00:00,18-01-2018 00:00,228.75,50.0825,16.35,1.1575
18-01-2018 00:00,19-01-2018 00:00,304.5725,50.285,34.31,1.1025
19-01-2018 00:00,20-01-2018 00:00,201.6975,49.24,27.93,1.0975
20-01-2018 00:00,21-01-2018 00:00,136.89,42.620000000000005,41.57,0.8474999999999999
21-01-2018 00:00,22-01-2018 00:00,150.8175,49.5175,46.68,0.8299999999999998
22-01-2018 00:00,23-01-2018 00:00,181.51,52.4625,39.63,1.105
23-01-2018 00:00,24-01-2018 00:00,140.335,49.485,9.19,1.1675
24-01-2018 00:00,25-01-2018 00:00,122.195,37.6475,11.19,1.1575
25-01-2018 00:00,26-01-2018 00:00,104.88,34.2425,5.36,1.1425
26-01-2018 00:00,27-01-2018 00:00,128.4125,37.0975,4.66,1.1825
27-01-2018 00:00,28-01-2018 00:00,169.4125,44.8275,8.9,1.3025
28-01-2018 00:00,29-01-2018 00:00,149.8425,40.045,14.22,1.3
29-01-2018 00:00,30-01-2018 00:00,159.18,40.965,20.71,1.3025
30-01-2018 00:00,31-01-2018 00:00,120.7975,36.6025,29.72,1.375
31-01-2018 00:00,01-02-2018 00:00,116.835,33.4275,28.37,1.3724999999999998
01-02-2018 00:00,02-02-2018 00:00,145.88,99.09,23.18,2.65
02-02-2018 00:00,03-02-2018 00:00,156.87,78.58,16.77,1.71
03-02-2018 00:00,04-02-2018 00:00,115.57,76.45,20.49,1.31
04-02-2018 00:00,05-02-2018 00:00,146.8,69.23,17.79,1.43
05-02-2018 00:00,06-02-2018 00:00,183.44,99.02,20.76,2.15
06-02-2018 00:00,07-02-2018 00:00,147.61,90.21,20.4,1.63
07-02-2018 00:00,08-02-2018 00:00,137.08,74.48,21.53,1.71
08-02-2018 00:00,09-02-2018 00:00,181.62,95.13,18.15,3.07
09-02-2018 00:00,10-02-2018 00:00,223.1,86.65,18.22,3.21
10-02-2018 00:00,11-02-2018 00:00,207.79,89.08,15.21,4.54
11-02-2018 00:00,12-02-2018 00:00,162.51,78.81,18.43,2.66
12-02-2018 00:00,13-02-2018 00:00,76.39,43.63,15.4,0.79
13-02-2018 00:00,14-02-2018 00:00,111.73,70.78,18.16,1.35
14-02-2018 00:00,15-02-2018 00:00,68.2,44.68,15.66,0.66
15-02-2018 00:00,16-02-2018 00:00,84.13,50.96,18.71,0.88
16-02-2018 00:00,17-02-2018 00:00,152.32,71.92,20.73,1.31
17-02-2018 00:00,18-02-2018 00:00,143.14,72.06,23.66,1.36
18-02-2018 00:00,19-02-2018 00:00,132.4,78.02,18.72,1.71
19-02-2018 00:00,20-02-2018 00:00,154.47,92.06,21.95,2.73
20-02-2018 00:00,21-02-2018 00:00,174.04,83.9,19.65,2.88
21-02-2018 00:00,22-02-2018 00:00,159.74,102.68,15.47,4.32
22-02-2018 00:00,23-02-2018 00:00,151.08,88.11,19.8,2.6
23-02-2018 00:00,24-02-2018 00:00,152.68,97.35,23.55,2.86
24-02-2018 00:00,25-02-2018 00:00,177.09,84.52,21.29,2.14
25-02-2018 00:00,26-02-2018 00:00,103.17,55.89,22.46,0.97
26-02-2018 00:00,27-02-2018 00:00,57.91,40.03,15.46,0.54
27-02-2018 00:00,28-02-2018 00:00,77.04,62.53,18.17,1.2
28-02-2018 00:00,01-03-2018 00:00,126.1,73.18,20.18,1.95
01-03-2018 00:00,02-03-2018 00:00,104.87,76.86,21.2,2.05
02-03-2018 00:00,03-03-2018 00:00,111.61,84.37,17.15,2.24
03-03-2018 00:00,04-03-2018 00:00,91.8,67.63,22.86,1.42
04-03-2018 00:00,05-03-2018 00:00,76.92,57.46,20.8,1.01
05-03-2018 00:00,06-03-2018 00:00,62.36,53.8,20.26,0.97
06-03-2018 00:00,07-03-2018 00:00,65.19,52.66,19.68,0.78
07-03-2018 00:00,08-03-2018 00:00,87.39,71.46,19.91,1.4
08-03-2018 00:00,09-03-2018 00:00,113.2,104.85,24.27,3.3
09-03-2018 00:00,10-03-2018 00:00,122.0,82.36,24.31,2.61
10-03-2018 00:00,11-03-2018 00:00,69.25,54.17,22.63,0.75
11-03-2018 00:00,12-03-2018 00:00,90.76,66.18,23.59,1.27
12-03-2018 00:00,13-03-2018 00:00,101.94,79.5,22.53,1.53
13-03-2018 00:00,14-03-2018 00:00,101.37,85.27,21.59,2.28
14-03-2018 00:00,15-03-2018 00:00,109.61,80.55,18.7,2.24
15-03-2018 00:00,16-03-2018 00:00,102.3,75.82,22.36,1.18
16-03-2018 00:00,17-03-2018 00:00,109.82,66.24,22.75,1.2
17-03-2018 00:00,18-03-2018 00:00,113.21,55.48,28.49,0.86
18-03-2018 00:00,19-03-2018 00:00,55.61,48.76,21.9,0.74
19-03-2018 00:00,20-03-2018 00:00,84.26,84.79,23.1,1.56
20-03-2018 00:00,21-03-2018 00:00,111.37,101.36,29.42,2.15
21-03-2018 00:00,22-03-2018 00:00,142.01,67.45,33.6,1.6
22-03-2018 00:00,23-03-2018 00:00,77.88,47.4,29.01,0.85
23-03-2018 00:00,24-03-2018 00:00,62.85,53.81,17.49,0.85
24-03-2018 00:00,25-03-2018 00:00,70.39,60.27,20.46,0.79
25-03-2018 00:00,26-03-2018 00:00,75.35,60.31,23.77,0.88
26-03-2018 00:00,27-03-2018 00:00,69.3,60.76,21.35,1.08
27-03-2018 00:00,28-03-2018 00:00,86.79,79.72,21.06,1.92
28-03-2018 00:00,29-03-2018 00:00,90.15,73.87,20.97,2.27
29-03-2018 00:00,30-03-2018 00:00,94.29,61.88,31.11,1.02
30-03-2018 00:00,31-03-2018 00:00,101.74,80.26,26.85,1.35
31-03-2018 00:00,01-04-2018 00:00,114.96,69.65,26.69,1.35
01-04-2018 00:00,02-04-2018 00:00,78.32,65.45,23.99,1.01
02-04-2018 00:00,03-04-2018 00:00,92.71,86.08,27.52,1.57
03-04-2018 00:00,04-04-2018 00:00,104.79,93.39,24.07,1.56
04-04-2018 00:00,05-04-2018 00:00,101.81,90.47,20.73,2.22
05-04-2018 00:00,06-04-2018 00:00,138.89,91.99,25.3,2.66
06-04-2018 00:00,07-04-2018 00:00,98.76,70.96,30.71,1.19
07-04-2018 00:00,08-04-2018 00:00,46.6,53.08,18.39,0.84
08-04-2018 00:00,09-04-2018 00:00,46.55,46.58,20.91,0.75
09-04-2018 00:00,10-04-2018 00:00,44.5,61.02,21.38,1.19
10-04-2018 00:00,11-04-2018 00:00,93.18,67.04,21.67,1.4
11-04-2018 00:00,12-04-2018 00:00,51.85,47.4,17.04,0.67
12-04-2018 00:00,13-04-2018 00:00,40.19,61.08,14.72,0.97
13-04-2018 00:00,14-04-2018 00:00,66.18,74.99,12.55,1.67
14-04-2018 00:00,15-04-2018 00:00,86.52,86.43,19.17,2.03
15-04-2018 00:00,16-04-2018 00:00,108.25,109.88,21.36,2.34
16-04-2018 00:00,17-04-2018 00:00,127.17,97.1,24.48,2.28
17-04-2018 00:00,18-04-2018 00:00,87.19,83.58,16.86,1.27
18-04-2018 00:00,19-04-2018 00:00,76.39,57.45,16.23,0.68
19-04-2018 00:00,20-04-2018 00:00,84.16,82.82,17.58,1.31
20-04-2018 00:00,21-04-2018 00:00,83.35,27.06,4.58,0.86
21-04-2018 00:00,22-04-2018 00:00,93.94,27.91,3.66,0.8
22-04-2018 00:00,23-04-2018 00:00,40.51,26.66,4.86,0.79
23-04-2018 00:00,24-04-2018 00:00,53.47,48.21,3.38,1.14
24-04-2018 00:00,25-04-2018 00:00,84.06,77.2,3.95,1.7
25-04-2018 00:00,26-04-2018 00:00,86.82,144.2,2.8,2.15
26-04-2018 00:00,27-04-2018 00:00,133.67,82.83,4.99,1.74
27-04-2018 00:00,28-04-2018 00:00,91.56,28.05,4.82,0.98
28-04-2018 00:00,29-04-2018 00:00,77.38,21.56,5.29,0.87
29-04-2018 00:00,30-04-2018 00:00,82.73,24.98,5.49,0.93
30-04-2018 00:00,01-05-2018 00:00,81.6,28.64,4.16,0.95
01-05-2018 00:00,02-05-2018 00:00,48.23,16.27,2.97,0.71
02-05-2018 00:00,03-05-2018 00:00,51.31,16.95,1.82,0.73
03-05-2018 00:00,04-05-2018 00:00,41.99,21.9,1.38,0.74
04-05-2018 00:00,05-05-2018 00:00,43.85,25.15,1.64,0.85
05-05-2018 00:00,06-05-2018 00:00,71.57,46.21,3.15,1.41
06-05-2018 00:00,07-05-2018 00:00,99.16,64.59,3.41,1.22
07-05-2018 00:00,08-05-2018 00:00,99.02,94.52,3.06,1.6
