From_Date,To_Date,PM2.5,NO2,SO2,CO
01-01-2018 00:00,02-01-2018 00:00,434.49,133.32,24.15,3.7
02-01-2018 00:00,03-01-2018 00:00,349.56,101.94,11.48,1.92
03-01-2018 00:00,04-01-2018 00:00,284.05,83.31,11.05,1.53
04-01-2018 00:00,05-01-2018 00:00,349.5,132.92,18.67,2.47
05-01-2018 00:00,06-01-2018 00:00,273.71,108.12,17.74,1.96
06-01-2018 00:00,07-01-2018 00:00,299.57,65.30767569982132,14.74,3.45
07-01-2018 00:00,08-01-2018 00:00,252.12,62.85767569982132,20.21,1.6
08-01-2018 00:00,09-01-2018 00:00,194.59,105.69,23.01,1.84
09-01-2018 00:00,10-01-2018 00:00,280.82,112.97,24.59,2.19
10-01-2018 00:00,11-01-2018 00:00,298.14,105.85,26.83,1.43
11-01-2018 00:00,12-01-2018 00:00,176.72,106.25,20.35,1.5
12-01-2018 00:00,13-01-2018 00:00,206.65,113.18,37.19,1.71
13-01-2018 00:00,14-01-2018 00:00,196.7,117.53,25.13,2.94
14-01-2018 00:00,15-01-2018 00:00,287.1,107.37,33.16,2.58
15-01-2018 00:00,16-01-2018 00:00,248.54,105.33,24.06,1.69
16-01-2018 00:00,17-01-2018 00:00,163.37,110.25,27.76,1.28
17-01-2018 00:00,18-01-2018 00:00,260.8,138.94,12.32,2.9
18-01-2018 00:00,19-01-2018 00:00,341.22,134.92,26.11,3.58
19-01-2018 00:00,20-01-2018 00:00,350.56,111.61,19.53,2.4
20-01-2018 00:00,21-01-2018 00:00,240.04,87.3,18.26,1.0
21-01-2018 00:00,22-01-2018 00:00,181.34,124.55,24.9,2.74
22-01-2018 00:00,23-01-2018 00:00,237.05,140.61,26.13,2.31
23-01-2018 00:00,24-01-2018 00:00,190.02,123.42,18.41,1.32
24-01-2018 00:00,25-01-2018 00:00,180.3,90.1,15.26,1.2
25-01-2018 00:00,26-01-2018 00:00,159.22,70.96,10.1,1.18
26-01-2018 00:00,27-01-2018 00:00,166.77,70.05,8.21,1.2
27-01-2018 00:00,28-01-2018 00:00,217.62,81.22,10.17,1.61
28-01-2018 00:00,29-01-2018 00:00,186.92,87.2,10.38,1.73
29-01-2018 00:00,30-01-2018 00:00,216.25,90.53,12.36,1.7
30-01-2018 00:00,31-01-2018 00:00,161.76,87.94,16.21,1.06
31-01-2018 00:00,01-02-2018 00:00,149.25,82.35,13.88,1.06
01-02-2018 00:00,02-02-2018 00:00,214.78,101.92,34.09,1.63
02-02-2018 00:00,03-02-2018 00:00,145.79,92.63,20.62,1.03
03-02-2018 00:00,04-02-2018 00:00,119.7,95.74,18.49,0.88
04-02-2018 00:00,05-02-2018 00:00,138.78,84.3,22.46,1.03
05-02-2018 00:00,06-02-2018 00:00,168.93,103.69,23.02,1.15
06-02-2018 00:00,07-02-2018 00:00,142.5,97.28,24.14,1.14
07-02-2018 00:00,08-02-2018 00:00,134.44,91.52,25.14,1.15
08-02-2018 00:00,09-02-2018 00:00,201.86,114.39,21.17,1.9
09-02-2018 00:00,10-02-2018 00:00,205.19,127.84,21.37,2.17
10-02-2018 00:00,11-02-2018 00:00,226.78,153.09,17.63,4.78
11-02-2018 00:00,12-02-2018 00:00,133.12,128.85,16.03,2.83
12-02-2018 00:00,13-02-2018 00:00,66.73,103.81,21.61,2.02
