From_Date,To_Date,PM2.5,NO2,SO2,CO
01-01-2018 00:00,02-01-2018 00:00,155.86,24.82,2.93,1.13
02-01-2018 00:00,03-01-2018 00:00,96.06,25.45,2.93,0.89
03-01-2018 00:00,04-01-2018 00:00,73.89,24.19,2.83,0.73
04-01-2018 00:00,05-01-2018 00:00,116.61,25.95,3.32,1.01
05-01-2018 00:00,06-01-2018 00:00,120.9,25.89,3.59,1.09
06-01-2018 00:00,07-01-2018 00:00,74.74,19.34,1.96,0.76
07-01-2018 00:00,08-01-2018 00:00,68.77,16.11,3.86,0.74
08-01-2018 00:00,09-01-2018 00:00,76.01,15.53,3.01,0.74
09-01-2018 00:00,10-01-2018 00:00,77.26,14.1,4.63,0.7
10-01-2018 00:00,11-01-2018 00:00,85.36,15.72,4.46,0.71
11-01-2018 00:00,12-01-2018 00:00,76.98,17.66,6.68,0.87
12-01-2018 00:00,13-01-2018 00:00,78.31,17.97597046413502,10.23950184501845,0.84
13-01-2018 00:00,14-01-2018 00:00,94.97,23.460970464135023,13.64450184501845,1.02
14-01-2018 00:00,15-01-2018 00:00,91.22,23.26097046413502,13.13950184501845,0.93
15-01-2018 00:00,16-01-2018 00:00,81.12,38.74,9.12,0.87
16-01-2018 00:00,17-01-2018 00:00,82.24,34.67,6.06,1.13
17-01-2018 00:00,18-01-2018 00:00,120.36,26.31,4.73,1.06
18-01-2018 00:00,19-01-2018 00:00,91.24,21.16,3.86,0.82
19-01-2018 00:00,20-01-2018 00:00,57.59,22.26,4.55,0.61
20-01-2018 00:00,21-01-2018 00:00,61.78,23.45,4.32,0.85
21-01-2018 00:00,22-01-2018 00:00,62.29,24.69,4.16,0.82
22-01-2018 00:00,23-01-2018 00:00,114.55,29.75,4.98,1.35
23-01-2018 00:00,24-01-2018 00:00,74.14,27.2,5.01,0.82
24-01-2018 00:00,25-01-2018 00:00,32.28,23.52,4.23,0.57
25-01-2018 00:00,26-01-2018 00:00,38.97,23.72,5.1,0.59
26-01-2018 00:00,27-01-2018 00:00,45.27,22.78,4.35,0.59
27-01-2018 00:00,28-01-2018 00:00,63.05,22.33,3.89,0.61
28-01-2018 00:00,29-01-2018 00:00,38.0,22.84,4.7,0.65
29-01-2018 00:00,30-01-2018 00:00,35.9,21.87,4.53,0.72
30-01-2018 00:00,31-01-2018 00:00,47.99,24.1,3.95,0.64
31-01-2018 00:00,01-02-2018 00:00,57.82,26.34,5.34,0.63
01-02-2018 00:00,02-02-2018 00:00,45.83,26.68,5.39,0.59
02-02-2018 00:00,03-02-2018 00:00,33.18,25.58,4.76,0.56
03-02-2018 00:00,04-02-2018 00:00,44.46,24.12,4.14,0.53
04-02-2018 00:00,05-02-2018 00:00,49.22,31.86,6.07,0.54
05-02-2018 00:00,06-02-2018 00:00,49.54,31.87,5.43,0.56
06-02-2018 00:00,07-02-2018 00:00,43.93,31.9,3.85,0.56
07-02-2018 00:00,08-02-2018 00:00,46.78,31.88,6.13,0.6
08-02-2018 00:00,09-02-2018 00:00,53.99,31.9,5.41,0.63
09-02-2018 00:00,10-02-2018 00:00,52.52,31.9,6.26,0.82
10-02-2018 00:00,11-02-2018 00:00,63.14,31.74,8.21,0.88
11-02-2018 00:00,12-02-2018 00:00,56.5,31.68,6.88,0.61
12-02-2018 00:00,13-02-2018 00:00,32.58,31.76,4.15,0.59
13-02-2018 00:00,14-02-2018 00:00,18.32,31.77,6.69,0.42
14-02-2018 00:00,15-02-2018 00:00,17.45,31.74,6.93,0.37
15-02-2018 00:00,16-02-2018 00:00,32.9,31.72,6.75,0.54
16-02-2018 00:00,17-02-2018 00:00,42.4,31.69,7.86,0.51
17-02-2018 00:00,18-02-2018 00:00,43.61,31.68,7.41,0.49
18-02-2018 00:00,19-02-2018 00:00,44.28,31.62,2.6,0.59
19-02-2018 00:00,20-02-2018 00:00,43.25,31.64,2.95,0.67
20-02-2018 00:00,21-02-2018 00:00,55.72,31.62,8.91,0.81
21-02-2018 00:00,22-02-2018 00:00,57.5,31.6,7.9,0.87
22-02-2018 00:00,23-02-2018 00:00,51.17,31.61,8.57,0.77
23-02-2018 00:00,24-02-2018 00:00,45.99,31.64,9.07,0.8
24-02-2018 00:00,25-02-2018 00:00,25.98,31.59,5.37,0.67
25-02-2018 00:00,26-02-2018 00:00,22.89,31.65,7.63,0.54
26-02-2018 00:00,27-02-2018 00:00,28.68,31.56,7.72,0.59
27-02-2018 00:00,28-02-2018 00:00,35.95,31.6,8.72,0.76
28-02-2018 00:00,01-03-2018 00:00,42.94,31.51,7.57,0.76
01-03-2018 00:00,02-03-2018 00:00,35.59,31.54,8.15,0.71
02-03-2018 00:00,03-03-2018 00:00,24.25,31.49,9.52,0.66
03-03-2018 00:00,04-03-2018 00:00,23.61,31.6,5.11,0.53
04-03-2018 00:00,05-03-2018 00:00,18.02,31.67,6.45,0.56
05-03-2018 00:00,06-03-2018 00:00,23.59,31.63,8.72,0.56
06-03-2018 00:00,07-03-2018 00:00,29.18,31.59,8.63,0.55
07-03-2018 00:00,08-03-2018 00:00,35.25,31.67,9.42,0.66
08-03-2018 00:00,09-03-2018 00:00,42.64,25.91,10.02,0.72
09-03-2018 00:00,10-03-2018 00:00,25.07,20.74,8.36,0.67
10-03-2018 00:00,11-03-2018 00:00,32.79,22.07,9.68,0.26
11-03-2018 00:00,12-03-2018 00:00,37.13,21.79,11.34,0.5803014065639651
12-03-2018 00:00,13-03-2018 00:00,40.44,21.31,12.37,0.5803014065639651
13-03-2018 00:00,14-03-2018 00:00,54.14,21.25,15.14,0.5803014065639651
14-03-2018 00:00,15-03-2018 00:00,62.85,21.61,12.3,0.5803014065639651
15-03-2018 00:00,16-03-2018 00:00,59.13,21.61,9.82,0.5803014065639651
16-03-2018 00:00,17-03-2018 00:00,33.4,21.92,11.62,0.5803014065639651
17-03-2018 00:00,18-03-2018 00:00,32.19,21.78,11.15,0.5803014065639651
18-03-2018 00:00,19-03-2018 00:00,34.51,21.84,12.64,0.5803014065639651
19-03-2018 00:00,20-03-2018 00:00,37.74,21.34,11.91,0.5803014065639651
20-03-2018 00:00,21-03-2018 00:00,57.55,21.58,6.35,0.28
21-03-2018 00:00,22-03-2018 00:00,42.55,10.95,3.98,0.29
22-03-2018 00:00,23-03-2018 00:00,26.64,14.66,4.67,0.39
23-03-2018 00:00,24-03-2018 00:00,49.12,14.73,2.55,0.45
24-03-2018 00:00,25-03-2018 00:00,48.65,14.72,3.8,0.39
25-03-2018 00:00,26-03-2018 00:00,58.96,14.73,4.27,0.52
26-03-2018 00:00,27-03-2018 00:00,77.03,14.86,1.42,0.53
27-03-2018 00:00,28-03-2018 00:00,82.89,14.92,4.7,0.64
28-03-2018 00:00,29-03-2018 00:00,95.71,14.95,3.86,0.67
29-03-2018 00:00,30-03-2018 00:00,57.53,14.92,3.51,0.53
30-03-2018 00:00,31-03-2018 00:00,94.58,14.95,2.56,0.77
31-03-2018 00:00,01-04-2018 00:00,116.26,14.97,5.99,0.76
01-04-2018 00:00,02-04-2018 00:00,81.55,14.98,2.09,1.01
02-04-2018 00:00,03-04-2018 00:00,95.85,15.0,5.0,0.37
03-04-2018 00:00,04-04-2018 00:00,80.5,14.82,5.4,0.61
04-04-2018 00:00,05-04-2018 00:00,70.95,14.93,5.75,0.45
05-04-2018 00:00,06-04-2018 00:00,51.01,14.92,6.13,0.98
06-04-2018 00:00,07-04-2018 00:00,45.99,14.94,9.16,0.85
07-04-2018 00:00,08-04-2018 00:00,34.61,14.93,9.88,0.8
08-04-2018 00:00,09-04-2018 00:00,33.35,14.91,6.72,0.74
09-04-2018 00:00,10-04-2018 00:00,26.96,14.94,5.09,0.68
10-04-2018 00:00,11-04-2018 00:00,48.49,17.14,8.5,0.81
11-04-2018 00:00,12-04-2018 00:00,30.94,20.22,5.8,0.83
12-04-2018 00:00,13-04-2018 00:00,36.45,20.25,4.26,0.65
13-04-2018 00:00,14-04-2018 00:00,24.11,20.23,3.1,0.64
14-04-2018 00:00,15-04-2018 00:00,35.78,20.28,4.7,0.66
15-04-2018 00:00,16-04-2018 00:00,67.18,20.23,6.16,0.79
16-04-2018 00:00,17-04-2018 00:00,50.14,13.84597046413502,7.57,0.83
17-04-2018 00:00,18-04-2018 00:00,34.48,20.23,5.82,0.58
18-04-2018 00:00,19-04-2018 00:00,34.05,20.25,5.11,0.65
19-04-2018 00:00,20-04-2018 00:00,52.87,20.24,5.04,0.7
20-04-2018 00:00,21-04-2018 00:00,67.59,20.25,7.7,0.61
21-04-2018 00:00,22-04-2018 00:00,34.66,20.24,3.87,0.54
22-04-2018 00:00,23-04-2018 00:00,30.52,20.24,4.01,0.6
23-04-2018 00:00,24-04-2018 00:00,48.07,20.25,4.72,0.74
24-04-2018 00:00,25-04-2018 00:00,49.29,20.26,6.13,1.04
25-04-2018 00:00,26-04-2018 00:00,71.45,20.25,13.7,0.95
26-04-2018 00:00,27-04-2018 00:00,84.18,20.24,13.54,0.8
