From_Date,To_Date,PM2.5,NO2,SO2,CO
01-01-2018 00:00,02-01-2018 00:00,286.64,27.25,18.68,0.02
02-01-2018 00:00,03-01-2018 00:00,251.27,43.57,8.26,0.0
03-01-2018 00:00,04-01-2018 00:00,222.42,48.19,6.44,0.0
04-01-2018 00:00,05-01-2018 00:00,201.49,54.16,7.75,0.0
05-01-2018 00:00,06-01-2018 00:00,226.09,55.74,7.99,0.0
06-01-2018 00:00,07-01-2018 00:00,257.14,48.83,15.75,0.0
07-01-2018 00:00,08-01-2018 00:00,198.13,48.82,11.69,0.0
08-01-2018 00:00,09-01-2018 00:00,211.12,54.18,9.84,0.0
09-01-2018 00:00,10-01-2018 00:00,225.52,68.05,12.64,0.41
10-01-2018 00:00,11-01-2018 00:00,201.14,66.22,8.77,0.57
11-01-2018 00:00,12-01-2018 00:00,188.67,62.92,7.03,0.61
12-01-2018 00:00,13-01-2018 00:00,193.65,65.46,10.17,0.85
13-01-2018 00:00,14-01-2018 00:00,233.51,66.89,16.86,0.98
14-01-2018 00:00,15-01-2018 00:00,209.57,63.66,12.45,0.9
15-01-2018 00:00,16-01-2018 00:00,214.36,59.98,12.17,0.55
16-01-2018 00:00,17-01-2018 00:00,182.45,58.7,8.82,0.91
17-01-2018 00:00,18-01-2018 00:00,219.6,58.02,12.55,0.74
18-01-2018 00:00,19-01-2018 00:00,262.41,40.66,10.36,1.01
19-01-2018 00:00,20-01-2018 00:00,294.83,33.93,14.26,0.77
20-01-2018 00:00,21-01-2018 00:00,248.79,31.15,10.44,0.71
21-01-2018 00:00,22-01-2018 00:00,207.93,30.93,12.1,0.98
22-01-2018 00:00,23-01-2018 00:00,265.68,39.15,10.09,0.93
23-01-2018 00:00,24-01-2018 00:00,187.99,30.58,10.5,0.58
24-01-2018 00:00,25-01-2018 00:00,146.77,19.77,8.26,0.74
25-01-2018 00:00,26-01-2018 00:00,114.0,19.19,5.28,0.57
26-01-2018 00:00,27-01-2018 00:00,122.11,17.47,7.06,0.61
27-01-2018 00:00,28-01-2018 00:00,171.73,25.82,5.89,0.69
28-01-2018 00:00,29-01-2018 00:00,152.73,18.25,11.24,0.69
29-01-2018 00:00,30-01-2018 00:00,175.52,35.46,12.9,0.8
30-01-2018 00:00,31-01-2018 00:00,160.91,58.23,13.76,0.62
31-01-2018 00:00,01-02-2018 00:00,137.38,68.61,9.09,0.61
01-02-2018 00:00,02-02-2018 00:00,143.61,77.5,10.65,0.67
02-02-2018 00:00,03-02-2018 00:00,152.21,63.13,11.93,0.59
03-02-2018 00:00,04-02-2018 00:00,134.64,53.28,9.95,0.55
04-02-2018 00:00,05-02-2018 00:00,153.16,52.75,12.5,0.67
05-02-2018 00:00,06-02-2018 00:00,166.37,57.06,11.14,0.68
06-02-2018 00:00,07-02-2018 00:00,158.88,52.9,10.61,0.67
07-02-2018 00:00,08-02-2018 00:00,137.5,41.21,7.91,0.56
08-02-2018 00:00,09-02-2018 00:00,210.85,39.18,11.43,0.66
09-02-2018 00:00,10-02-2018 00:00,200.74,36.06,10.6,0.61
10-02-2018 00:00,11-02-2018 00:00,245.91,43.94,17.97,0.86
11-02-2018 00:00,12-02-2018 00:00,146.9,35.95,14.44,0.69
12-02-2018 00:00,13-02-2018 00:00,70.02,24.11,5.34,0.4
13-02-2018 00:00,14-02-2018 00:00,94.83,30.87,5.73,0.54
14-02-2018 00:00,15-02-2018 00:00,86.49,23.33,4.2,0.41
15-02-2018 00:00,16-02-2018 00:00,98.76,25.97,5.86,0.47
16-02-2018 00:00,17-02-2018 00:00,123.83,28.8,9.22,0.53
17-02-2018 00:00,18-02-2018 00:00,135.36,30.07,9.68,0.49
18-02-2018 00:00,19-02-2018 00:00,146.22,25.86,11.17,0.52
19-02-2018 00:00,20-02-2018 00:00,164.28,28.42,14.31,0.73
20-02-2018 00:00,21-02-2018 00:00,177.76,28.67,13.53,0.69
21-02-2018 00:00,22-02-2018 00:00,221.85,38.29,16.46,0.97
22-02-2018 00:00,23-02-2018 00:00,186.98,29.03,18.32,0.7
23-02-2018 00:00,24-02-2018 00:00,163.87,24.65,16.76,0.62
24-02-2018 00:00,25-02-2018 00:00,146.97,31.26,18.72,0.78
25-02-2018 00:00,26-02-2018 00:00,100.93,23.75,14.19,0.63
26-02-2018 00:00,27-02-2018 00:00,66.9,18.17,7.91,0.52
27-02-2018 00:00,28-02-2018 00:00,84.23,27.61,11.57,0.65
28-02-2018 00:00,01-03-2018 00:00,133.43,32.79,17.04,0.66
01-03-2018 00:00,02-03-2018 00:00,138.61,35.05,15.43,0.7
02-03-2018 00:00,03-03-2018 00:00,124.79,33.89,15.19,0.68
03-03-2018 00:00,04-03-2018 00:00,91.87,30.29,13.0,0.56
04-03-2018 00:00,05-03-2018 00:00,84.45,30.79,10.57,0.53
05-03-2018 00:00,06-03-2018 00:00,74.29,32.79,9.84,0.56
06-03-2018 00:00,07-03-2018 00:00,74.35,30.4,9.77,0.51
07-03-2018 00:00,08-03-2018 00:00,85.05,33.98,12.01,0.62
08-03-2018 00:00,09-03-2018 00:00,123.64,42.61,15.86,0.78
09-03-2018 00:00,10-03-2018 00:00,121.21,38.84,19.97,0.71
10-03-2018 00:00,11-03-2018 00:00,79.21,32.11,11.92,0.57
11-03-2018 00:00,12-03-2018 00:00,93.27,34.65,13.07,0.76
12-03-2018 00:00,13-03-2018 00:00,98.36,37.75,17.12,0.58
13-03-2018 00:00,14-03-2018 00:00,88.44,39.28,14.51,0.8
14-03-2018 00:00,15-03-2018 00:00,113.75,41.43,13.58,0.6
15-03-2018 00:00,16-03-2018 00:00,119.54,35.12,12.95,0.58
16-03-2018 00:00,17-03-2018 00:00,114.41,34.11,13.48,0.59
17-03-2018 00:00,18-03-2018 00:00,91.63,32.7,13.5,0.54
18-03-2018 00:00,19-03-2018 00:00,85.9,30.68,11.56,0.54
19-03-2018 00:00,20-03-2018 00:00,90.54,32.28,10.14,0.52
20-03-2018 00:00,21-03-2018 00:00,137.61,41.0,14.16,0.68
21-03-2018 00:00,22-03-2018 00:00,146.36,35.25,15.68,0.6
22-03-2018 00:00,23-03-2018 00:00,104.11,25.82,8.8,0.45
23-03-2018 00:00,24-03-2018 00:00,83.1,27.42,7.7,0.41
24-03-2018 00:00,25-03-2018 00:00,109.88,29.55,8.41,0.43
25-03-2018 00:00,26-03-2018 00:00,116.5,29.07,9.03,0.43
26-03-2018 00:00,27-03-2018 00:00,116.42,31.94,11.24,0.55
27-03-2018 00:00,28-03-2018 00:00,131.57,35.13,11.43,0.63
28-03-2018 00:00,29-03-2018 00:00,147.37,37.12,15.37,0.58
29-03-2018 00:00,30-03-2018 00:00,115.07,31.63,10.46,0.46
30-03-2018 00:00,31-03-2018 00:00,113.95,33.63,12.32,0.5
31-03-2018 00:00,01-04-2018 00:00,107.64,29.16,12.09,0.65
01-04-2018 00:00,02-04-2018 00:00,104.02,27.02,12.12,0.62
02-04-2018 00:00,03-04-2018 00:00,82.81,33.56,10.99,0.68
03-04-2018 00:00,04-04-2018 00:00,84.93,35.37,13.05,0.74
04-04-2018 00:00,05-04-2018 00:00,89.08,34.45,10.87,0.74
05-04-2018 00:00,06-04-2018 00:00,132.4,35.04,23.58,0.71
06-04-2018 00:00,07-04-2018 00:00,91.22,28.24,8.13,0.61
07-04-2018 00:00,08-04-2018 00:00,60.09,26.81,4.77,0.51
08-04-2018 00:00,09-04-2018 00:00,60.16,24.02,2.48,0.52
09-04-2018 00:00,10-04-2018 00:00,66.55,27.27,5.67,0.68
10-04-2018 00:00,11-04-2018 00:00,121.33,31.79,11.04,0.66
11-04-2018 00:00,12-04-2018 00:00,50.43,27.2,5.62,0.5
12-04-2018 00:00,13-04-2018 00:00,59.62,34.84,4.82,0.39
13-04-2018 00:00,14-04-2018 00:00,106.88,46.2,12.73,0.42
14-04-2018 00:00,15-04-2018 00:00,105.49,46.87,10.79,0.44
15-04-2018 00:00,16-04-2018 00:00,102.25,41.81,12.56,0.45
16-04-2018 00:00,17-04-2018 00:00,103.93,48.99,10.63,0.38
17-04-2018 00:00,18-04-2018 00:00,90.46,45.34,10.98,0.35
18-04-2018 00:00,19-04-2018 00:00,101.45,42.1,4.1,0.29
19-04-2018 00:00,20-04-2018 00:00,118.48,47.38,9.12,0.35
20-04-2018 00:00,21-04-2018 00:00,126.33,37.14,3.3,0.26
21-04-2018 00:00,22-04-2018 00:00,176.81,30.79,1.69,0.33
22-04-2018 00:00,23-04-2018 00:00,99.87,33.41,5.39,0.34
23-04-2018 00:00,24-04-2018 00:00,122.25,39.82,17.62,0.42
24-04-2018 00:00,25-04-2018 00:00,141.91,46.21,22.04,0.44
25-04-2018 00:00,26-04-2018 00:00,129.44,54.89,26.83,0.74
26-04-2018 00:00,27-04-2018 00:00,166.92,58.87,23.24,0.47
27-04-2018 00:00,28-04-2018 00:00,111.73,43.75,5.17,0.46
28-04-2018 00:00,29-04-2018 00:00,94.86,28.68,11.22,0.4
29-04-2018 00:00,30-04-2018 00:00,98.3,29.89,7.69,0.35
30-04-2018 00:00,01-05-2018 00:00,76.65,40.0,8.28,0.34
01-05-2018 00:00,02-05-2018 00:00,62.42,25.98,9.41,0.46
02-05-2018 00:00,03-05-2018 00:00,79.81,23.35,6.19,0.34
03-05-2018 00:00,04-05-2018 00:00,46.73,22.88,4.44,0.33
04-05-2018 00:00,05-05-2018 00:00,52.59,22.57,6.17,0.39
05-05-2018 00:00,06-05-2018 00:00,79.27,32.52,19.65,0.18
06-05-2018 00:00,07-05-2018 00:00,92.77,37.02,3.69,0.18
07-05-2018 00:00,08-05-2018 00:00,111.75,35.6,7.18,0.4
08-05-2018 00:00,09-05-2018 00:00,66.41,22.97,6.25,0.31
09-05-2018 00:00,10-05-2018 00:00,82.08,33.33,10.6,0.37
10-05-2018 00:00,11-05-2018 00:00,88.05,39.24,7.87,0.46
11-05-2018 00:00,12-05-2018 00:00,129.74,44.93,11.59,0.51
12-05-2018 00:00,13-05-2018 00:00,131.6,43.08,11.69,0.53
13-05-2018 00:00,14-05-2018 00:00,100.62,23.84,10.61,0.38
14-05-2018 00:00,15-05-2018 00:00,65.28,30.73,6.04,0.33
15-05-2018 00:00,16-05-2018 00:00,77.39,31.06,7.31,0.41
16-05-2018 00:00,17-05-2018 00:00,93.03,31.07,7.35,0.34
17-05-2018 00:00,18-05-2018 00:00,126.26,32.24,8.9,0.38
18-05-2018 00:00,19-05-2018 00:00,92.32,32.87,9.12,0.38
19-05-2018 00:00,20-05-2018 00:00,109.38,42.5,10.98,0.39
20-05-2018 00:00,21-05-2018 00:00,76.77,27.5,8.72,0.33
21-05-2018 00:00,22-05-2018 00:00,92.43,29.04,13.72,0.37
22-05-2018 00:00,23-05-2018 00:00,109.77,35.85,15.76,0.53
23-05-2018 00:00,24-05-2018 00:00,146.65,42.43,21.17,0.43
